Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Automated_topic_id,Filename
0.024863386526703835,0.8543482422828674,0.028694594278931618,0.0630112811923027,0.022341379895806313,0.006741160526871681,1,tx-kemah_civicplus_06102020-443.txt
0.7599942088127136,0.2180136740207672,0.012963416054844856,0.0009853163501247764,0.007235465105623007,0.0008079764083959162,0,la-shreveport_civicplus_06092020-967.txt
0.006319377105683088,0.9404613971710205,0.009677327238023281,0.017071867361664772,0.0045222388580441475,0.021947765722870827,1,ma-lincoln2_civicplus_06112020-3497.txt
0.011196941137313843,0.5770445466041565,0.0224218238145113,0.012510736472904682,0.3680216073989868,0.008804310113191605,1,oh-athens2_civicplus_06092020-999.txt
0.028761591762304306,0.7650245428085327,0.12205589562654495,0.01608876883983612,0.05464693903923035,0.013422291725873947,1,mo-poplarbluff_civicplus_06112020-1815.txt
0.06692957878112793,0.8522496819496155,0.0015395773807540536,0.040999289602041245,0.004040401428937912,0.03424142673611641,1,ks-derbyreccommission2_civicplus_06092020-151.txt
0.010375735349953175,0.9216268062591553,0.013227161020040512,0.03564046323299408,0.01262455340474844,0.006505281664431095,1,az-lapazcounty_civicplus_06102020-825.txt
0.01403559185564518,0.9205957651138306,0.015456211753189564,0.020467236638069153,0.018990131095051765,0.01045510545372963,1,nh-lebanon_civicplus_06102020-2184.txt
0.012643463909626007,0.9401614665985107,0.016884610056877136,0.009391427971422672,0.01204206608235836,0.008876976557075977,1,ma-middleton_civicplus_06122020-1668.txt
0.09303613752126694,0.27205222845077515,0.12037590146064758,0.001250961096957326,0.5079226493835449,0.005362123716622591,4,wa-bothell_civicplus_06092020-607.txt
0.0030211955308914185,0.8042320609092712,0.006651213858276606,0.0028726141899824142,0.17864906787872314,0.004573840647935867,1,me-kennebunk2_civicplus_06102020-2403.txt
0.03024834208190441,0.637241542339325,0.16144759953022003,0.009975878521800041,0.13939902186393738,0.021687639877200127,1,ga-avondaleestates_civicplus_06092020-1044.txt
0.0013857923913747072,0.015602358616888523,0.9792102575302124,0.0002317611506441608,0.00016827711078803986,0.0034015674609690905,2,ca-wrcog_civicplus_06102020-422.txt
0.007254942320287228,0.5354116559028625,0.05993598327040672,0.07649653404951096,0.316135436296463,0.004765484016388655,1,ny-mamakating_civicplus_06092020-770.txt
0.07914211601018906,0.758851945400238,0.051172830164432526,0.040405794978141785,0.04996649920940399,0.020460855215787888,1,tx-kemah_civicplus_06102020-442.txt
0.011465378105640411,0.8028233647346497,0.026616280898451805,0.00895756110548973,0.14062698185443878,0.009510430507361889,1,ia-hardincounty_civicplus_06102020-1725.txt
0.003137368941679597,0.3712088167667389,0.0035888501442968845,0.0027397782541811466,0.6165120601654053,0.002813077298924327,4,de-newcastlecounty_civicplus_06112020-1918.txt
0.014892315492033958,0.9140665531158447,0.020089590921998024,0.016399137675762177,0.017530616372823715,0.01702176406979561,1,ct-enfield2_civicplus_06102020-3965.txt
0.013452948071062565,0.9320226907730103,0.02035478688776493,0.010066013783216476,0.01597517542541027,0.00812834594398737,1,ca-southgate_civicplus_06112020-1410.txt
0.003109254175797105,0.23189736902713776,0.7546029090881348,0.002437015064060688,0.0059444112703204155,0.002009059302508831,2,nc-carrboro_civicplus_06102020-3798.txt
0.008607422932982445,0.01083612721413374,0.006840372458100319,0.005950940307229757,0.9628698825836182,0.004895281977951527,4,il-skokie_civicplus_06102020-1005.txt
0.00854941364377737,0.8863784670829773,0.009788895957171917,0.008534851484000683,0.012395289726555347,0.07435306161642075,1,tx-plano2_civicplus_06112020-3349.txt
0.01232307218015194,0.8465332984924316,0.02090557850897312,0.04703560099005699,0.01189529150724411,0.06130718067288399,1,nc-yadkincounty_civicplus_06112020-626.txt
0.048615287989377975,0.8926278948783875,0.013003709726035595,0.023859698325395584,0.010656016878783703,0.011237402446568012,1,ma-northampton_civicplus_06102020-4909.txt
0.030280284583568573,0.8996346592903137,0.02407184988260269,0.014978116378188133,0.020384717732667923,0.010650381445884705,1,sd-pierre_civicplus_06092020-1679.txt
0.008250965736806393,0.7561798691749573,0.01044664066284895,0.010052913799881935,0.20242829620838165,0.01264133956283331,1,ct-clinton_civicplus_06102020-5654.txt
0.050726763904094696,0.7219191789627075,0.0866212472319603,0.04302382841706276,0.062102384865283966,0.03560662642121315,1,fl-jupiter2_civicplus_06162020-1000.txt
0.0035314348060637712,0.9815703630447388,0.004477440379559994,0.004140969831496477,0.0035617377143353224,0.0027180248871445656,1,nv-nyecounty_civicplus_06112020-3263.txt
0.03157834708690643,0.9204593896865845,0.0109378257766366,0.007272198796272278,0.023997029289603233,0.005755261052399874,1,ut-highlandcity_civicplus_06092020-550.txt
0.25941020250320435,0.6083576083183289,0.07535500079393387,0.012387039139866829,0.03487291932106018,0.009617281146347523,1,va-colonialheights2_civicplus_06092020-403.txt
0.013149910606443882,0.9627288579940796,0.0067827156744897366,0.0048421043902635574,0.007354422006756067,0.005142022855579853,1,ca-ventura_civicplus_06092020-2190.txt
0.025197364389896393,0.8738803863525391,0.03386799246072769,0.03128303959965706,0.02047624997794628,0.015295002609491348,1,md-wicomicocounty_civicplus_06102020-685.txt
0.33575019240379333,0.549911379814148,0.036322496831417084,0.026479752734303474,0.0326429046690464,0.018893282860517502,1,wi-riverfalls2_civicplus_06092020-907.txt
0.00943467766046524,0.8517053127288818,0.018192531540989876,0.009281633421778679,0.10330861061811447,0.008077222853899002,1,ut-summitcounty_civicplus_06092020-2447.txt
0.018835945054888725,0.9741564393043518,0.0016015106812119484,0.0023399728816002607,0.0018317940412089229,0.0012343359412625432,1,nv-whitepinecounty2_civicplus_06102020-1297.txt
0.0017194333486258984,0.30611443519592285,0.2815568745136261,0.0017518149688839912,0.40710699558258057,0.0017504910938441753,4,nc-northwilkesboro_civicplus_06112020-127.txt
0.012011454440653324,0.9426873326301575,0.012830731458961964,0.0181102454662323,0.008574931882321835,0.005785267800092697,1,ma-middleborough_civicplus_06162020-1290.txt
0.04884827509522438,0.7951967120170593,0.046879831701517105,0.043632782995700836,0.03679342940449715,0.02864900603890419,1,ca-anaheim_civicplus_06112020-746.txt
0.020374193787574768,0.911795973777771,0.014820238575339317,0.013843956403434277,0.009509586729109287,0.029656121507287025,1,ia-pella2_civicplus_06092020-211.txt
0.010712307877838612,0.9140639305114746,0.04863790422677994,0.008666405454277992,0.010289937257766724,0.007629528641700745,1,il-deerfield_civicplus_06152020-671.txt
0.03500887006521225,0.8736907839775085,0.030484413728117943,0.021472392603754997,0.020980345085263252,0.018363144248723984,1,il-belleville2_civicplus_06092020-2244.txt
0.008444072678685188,0.9061089158058167,0.009862524457275867,0.009596207179129124,0.054581571370363235,0.01140673365443945,1,ma-ipswich_civicplus_06102020-4741.txt
0.3552374243736267,0.40035921335220337,0.13252311944961548,0.020611556246876717,0.06560076773166656,0.025667943060398102,1,wi-riverfalls_civicplus_06092020-909.txt
0.04980410635471344,0.7798810601234436,0.043524447828531265,0.06036248803138733,0.027959877625107765,0.038467999547719955,1,il-aurora_civicplus_06162020-2301.txt
0.042243681848049164,0.8319643139839172,0.03148132562637329,0.03324564918875694,0.03414718806743622,0.02691786177456379,1,wa-piercecounty2_civicplus_06102020-1293.txt
0.009444278664886951,0.8808113932609558,0.009410851635038853,0.007688452024012804,0.08587347716093063,0.00677158497273922,1,vt-milton_civicplus_06102020-459.txt
0.003880429547280073,0.5812505483627319,0.009066811762750149,0.0033276088070124388,0.39934322237968445,0.0031313796062022448,1,mo-wildwood_civicplus_06112020-1641.txt
0.031601883471012115,0.804753839969635,0.045465290546417236,0.03361918032169342,0.05764823034405708,0.026911640539765358,1,fl-jupiter2_civicplus_06092020-949.txt
0.044180214405059814,0.19228403270244598,0.6487056612968445,0.07049543410539627,0.04028509184718132,0.0040495735593140125,2,tx-shenandoah_civicplus_06102020-292.txt
0.01183624193072319,0.9254202246665955,0.014414379373192787,0.01206848956644535,0.024568982422351837,0.011691690422594547,1,ma-wilbraham_civicplus_06102020-3119.txt
0.00032026608823798597,0.0007071509025990963,0.00033097309642471373,0.00026892879395745695,0.9980888366699219,0.00028384607867337763,4,sc-beaufort_civicplus_06102020-831.txt
0.009772151708602905,0.7189857959747314,0.020215032622218132,0.008283589966595173,0.23817035555839539,0.004573091398924589,1,nj-edgewater_civicplus_06162020-396.txt
0.005796334706246853,0.8773128986358643,0.010826587677001953,0.004447774961590767,0.09696971625089645,0.0046466956846416,1,ut-summitcounty2_civicplus_06092020-2457.txt
0.09847162663936615,0.37537825107574463,0.09996216744184494,0.22178030014038086,0.10566645860671997,0.09874118864536285,1,tx-galveston2_civicplus_06112020-3435.txt
0.3087862730026245,0.5663616061210632,0.012404541485011578,0.08996990323066711,0.011367171071469784,0.011110464110970497,1,in-valparaisoutilities_civicplus_06092020-155.txt
0.009585495106875896,0.8055358529090881,0.03364238142967224,0.012248379178345203,0.13164909183979034,0.0073387701995670795,1,mi-waterford_civicplus_06162020-774.txt
0.00853245984762907,0.48708122968673706,0.014090797863900661,0.006893492769449949,0.47763827443122864,0.005763760767877102,1,ut-kaysville_civicplus_06112020-515.txt
0.04751531034708023,0.9060042500495911,0.015119882300496101,0.010336477309465408,0.0123222004622221,0.008701887913048267,1,ky-crestviewhills_civicplus_06112020-346.txt
0.01881851628422737,0.8837108612060547,0.0486612506210804,0.017812121659517288,0.015505856834352016,0.015491386875510216,1,ma-lincoln2_civicplus_06102020-3493.txt
0.30569007992744446,0.6917058229446411,0.0004976431955583394,0.000536035280674696,0.000458341499324888,0.0011121116112917662,1,tx-fairoaksranch2_civicplus_06122020-236.txt
0.02287609502673149,0.8899398446083069,0.024902818724513054,0.019639423117041588,0.02533588372170925,0.017305918037891388,1,ca-delmar_civicplus_06162020-2449.txt
0.2269337773323059,0.7377715706825256,0.031222578138113022,0.0007959948852658272,0.0009839065605774522,0.002292187884449959,1,mi-portage_civicplus_06092020-640.txt
0.02545410580933094,0.7384308576583862,0.029336614534258842,0.016719713807106018,0.16992025077342987,0.020138444378972054,1,ca-montereypark_civicplus_06102020-2145.txt
0.14422449469566345,0.19150058925151825,0.1385268121957779,0.12941379845142365,0.26861441135406494,0.1277199536561966,4,ca-clearlake_civicplus_06092020-473.txt
0.0008521780837327242,0.0840989425778389,0.0153221869841218,0.0016234597424045205,0.8135116100311279,0.08459166437387466,4,ms-starkville_civicplus_06092020-576.txt
0.00431777210906148,0.9759366512298584,0.005272647365927696,0.003918999806046486,0.00680908840149641,0.0037448201328516006,1,ca-losgatos2_civicplus_06102020-1692.txt
0.010236340574920177,0.6485275626182556,0.01715715043246746,0.015271938405930996,0.06895222514867783,0.23985478281974792,1,oh-tippcity_civicplus_06102020-310.txt
0.27513065934181213,0.7092898488044739,0.002316785044968128,0.0047768112272024155,0.002121930941939354,0.006363981403410435,1,tx-lamarque_civicplus_06112020-1225.txt
0.2231922298669815,0.7469393610954285,0.015223073773086071,0.005732383579015732,0.003841981291770935,0.005070975981652737,1,mi-muskegoncounty_civicplus_06092020-1245.txt
0.023587604984641075,0.6519573926925659,0.19386260211467743,0.060824062675237656,0.06039279326796532,0.009375539608299732,1,ia-hardincounty_civicplus_06102020-1727.txt
0.04513989016413689,0.8145775198936462,0.041313521564006805,0.04688967391848564,0.030064331367611885,0.02201506309211254,1,oh-prairietownship2_civicplus_06092020-631.txt
0.02446460723876953,0.8847492337226868,0.0223033856600523,0.024546382948756218,0.027859307825565338,0.016077062115073204,1,ct-madison_civicplus_06102020-2784.txt
0.012470556423068047,0.8297686576843262,0.11792215704917908,0.006219575181603432,0.02800881490111351,0.005610214546322823,1,wi-elmgrove2_civicplus_06092020-969.txt
0.003066524164751172,0.23190540075302124,0.7546206712722778,0.0024387033190578222,0.0059591252356767654,0.0020095512736588717,2,nc-carrboro2_civicplus_06102020-3798.txt
0.16647869348526,0.758428692817688,0.050780825316905975,0.010257183574140072,0.008330821059644222,0.005723792128264904,1,tx-leaguecity5_civicplus_06092020-154.txt
0.013853698037564754,0.8440856337547302,0.014333190396428108,0.008647136390209198,0.051998917013406754,0.06708144396543503,1,mn-goodhuecounty2_civicplus_06092020-1377.txt
0.022317910566926003,0.9215043187141418,0.020449597388505936,0.011751874350011349,0.013651066459715366,0.010325241833925247,1,mo-springfield_civicplus_06092020-3698.txt
0.001621948555111885,0.6274158358573914,0.00286481948569417,0.0018058107234537601,0.241331547498703,0.12496005743741989,1,va-rockbridgecounty_civicplus_06102020-643.txt
0.01187493558973074,0.935197651386261,0.025972120463848114,0.004538269713521004,0.018817339092493057,0.003599612507969141,1,va-fredericksburg_civicplus_06102020-1288.txt
0.006011766381561756,0.5973315834999084,0.05146059766411781,0.006310904398560524,0.2283332794904709,0.11055183410644531,1,ma-southhadley_civicplus_06152020-3766.txt
0.002883833833038807,0.40280258655548096,0.042267534881830215,0.00444873096421361,0.5471683144569397,0.00042895053047686815,4,tn-gallatin_civicplus_06092020-381.txt
0.04980815201997757,0.7798747420310974,0.04351973906159401,0.06037212908267975,0.027959872037172318,0.03846532851457596,1,il-aurora_civicplus_06102020-2304.txt
0.020911457017064095,0.922157347202301,0.008482281118631363,0.0346514992415905,0.008511475287377834,0.005285928025841713,1,ks-franklincounty_civicplus_06102020-1464.txt
0.30868443846702576,0.6340630650520325,0.006623970344662666,0.043420448899269104,0.0035694255493581295,0.00363865471445024,1,fl-milton_civicplus_06092020-420.txt
0.2317332923412323,0.5421774983406067,0.16474473476409912,0.032708585262298584,0.01814190112054348,0.01049395278096199,1,tx-livingston_civicplus_06092020-97.txt
0.00010573636973276734,0.00012970266107004136,0.5249191522598267,0.0011235257843509316,0.47358059883117676,0.00014128960901871324,2,pa-westwhiteland_civicplus_06092020-810.txt
0.03848504275083542,0.039710238575935364,0.24547834694385529,0.15625739097595215,0.39375975728034973,0.12630920112133026,4,pa-westwhiteland_civicplus_06092020-804.txt
0.013331716880202293,0.9248340129852295,0.01447158120572567,0.013381578959524632,0.013958300463855267,0.0200228001922369,1,ma-ipswich_civicplus_06092020-4736.txt
0.015079197473824024,0.9207377433776855,0.025500277057290077,0.012137845158576965,0.013861487619578838,0.012683436274528503,1,va-pagecounty_civicplus_06092020-592.txt
0.00013655821385327727,0.00017405918333679438,0.00016220301040448248,0.00012057682033628225,0.9992820620536804,0.00012456788681447506,4,wi-shorewood_civicplus_06102020-1417.txt
0.013417847454547882,0.927550196647644,0.012553279288113117,0.0075649661011993885,0.031333353370428085,0.0075803641229867935,1,wi-shorewood_civicplus_06102020-1416.txt
0.012364017777144909,0.8264198303222656,0.013800493441522121,0.010669147595763206,0.12448190152645111,0.012264569289982319,1,vt-shelburne_civicplus_06112020-1588.txt
0.46237921714782715,0.5174447894096375,0.0025407939683645964,0.002687667729333043,0.0031356951221823692,0.011811872012913227,1,va-waynesboro_civicplus_06122020-1036.txt
0.015572229400277138,0.6882838606834412,0.01642145961523056,0.016235990449786186,0.016263384371995926,0.24722304940223694,1,ma-manchesterbythesea_civicplus_06102020-2068.txt
0.11315804719924927,0.58164381980896,0.12135627120733261,0.05219230800867081,0.08142337948083878,0.050226230174303055,1,mi-sterlingheights2_civicplus_06162020-1613.txt
0.010600999929010868,0.7380702495574951,0.04824303835630417,0.005977391265332699,0.19209475815296173,0.005013593006879091,1,ca-patterson_civicplus_06112020-798.txt
0.0731671154499054,0.7355959415435791,0.024672023952007294,0.08019822835922241,0.074078269302845,0.012288342230021954,1,mo-joplin2_civicplus_06102020-2147.txt
0.008670458570122719,0.9255272746086121,0.014031106606125832,0.008925572969019413,0.0378616563975811,0.004983904305845499,1,ca-losaltoshills_civicplus_06162020-1585.txt
0.022888489067554474,0.8505493402481079,0.022914044559001923,0.017810417339205742,0.06733407825231552,0.01850360818207264,1,oh-westlake_civicplus_06152020-827.txt
0.015793489292263985,0.9125045537948608,0.013901825994253159,0.017723185941576958,0.013653138652443886,0.02642383798956871,1,ct-enfield2_civicplus_06102020-3972.txt
0.009457415901124477,0.9575172066688538,0.006493298336863518,0.011021359823644161,0.006620210595428944,0.008890542201697826,1,ks-atchisoncounty3_civicplus_06092020-822.txt
0.00848414283245802,0.678056538105011,0.018519576638936996,0.22386957705020905,0.06393494457006454,0.0071352021768689156,1,mi-canton_civicplus_06112020-519.txt
0.08650488406419754,0.053077470511198044,0.01943065971136093,0.0008850858430378139,0.004467088263481855,0.8356347680091858,5,mn-blueearthcounty_civicplus_06092020-201.txt
0.012547559104859829,0.2733913064002991,0.015037013217806816,0.010436204262077808,0.6767820715904236,0.011805882677435875,4,tn-manchester_civicplus_06152020-832.txt
0.057646460831165314,0.12667255103588104,0.5953097343444824,0.0796818733215332,0.14014500379562378,0.0005443461704999208,2,wi-sawyercounty_civicplus_06102020-1324.txt
0.00926459114998579,0.9250732064247131,0.01973528042435646,0.010130987502634525,0.02491491660475731,0.0108810318633914,1,ma-southhadley_civicplus_06102020-3768.txt
0.013378793373703957,0.8839503526687622,0.05667410418391228,0.01634826324880123,0.020203381776809692,0.009445098228752613,1,pa-upperprovidencetownship_civicplus_06112020-469.txt
0.029463328421115875,0.9077073931694031,0.012205544859170914,0.03286439925432205,0.008724119514226913,0.00903523713350296,1,il-carbondale_civicplus_06102020-1177.txt
0.011595667339861393,0.7720824480056763,0.029836155474185944,0.02657664567232132,0.15406863391399384,0.005840437952429056,1,nh-lebanon_civicplus_06152020-2189.txt
0.031376950442790985,0.8430278897285461,0.03973434120416641,0.033866096287965775,0.017833242192864418,0.03416144847869873,1,ma-concord_civicplus_06092020-7740.txt
0.005054190289229155,0.29611918330192566,0.0069130100309848785,0.0042260196059942245,0.684042751789093,0.0036448119208216667,4,ut-kaysville_civicplus_06112020-514.txt
0.3562880754470825,0.3326704502105713,0.19457967579364777,0.03995230048894882,0.0074530416168272495,0.069056436419487,0,oh-swaco_civicplus_06092020-65.txt
0.025111734867095947,0.8600290417671204,0.027554819360375404,0.02700738050043583,0.03729227930307388,0.023004794493317604,1,il-belleville2_civicplus_06092020-2247.txt
0.02287593111395836,0.889933705329895,0.024912802502512932,0.019639495760202408,0.025332141667604446,0.017305929213762283,1,ca-delmar_civicplus_06112020-2448.txt
0.008391717448830605,0.9079223275184631,0.04686876758933067,0.008622570894658566,0.02309473045170307,0.0050999075174331665,1,nj-plainsboro_civicplus_06152020-514.txt
0.02624305710196495,0.8744628429412842,0.02472858503460884,0.026578230783343315,0.018819037824869156,0.02916824445128441,1,ks-jeffersoncounty2_civicplus_06152020-489.txt
0.01039652805775404,0.9484202861785889,0.011865241453051567,0.00831239577382803,0.013076880015432835,0.007928645238280296,1,ma-middleton_civicplus_06102020-1659.txt
0.019249847158789635,0.8729936480522156,0.0459040105342865,0.021680260077118874,0.018956027925014496,0.021216215565800667,1,ga-dadecounty_civicplus_06112020-298.txt
0.009733708575367928,0.8565635085105896,0.015694012865424156,0.009231586940586567,0.0993078276515007,0.00946932565420866,1,ut-summitcounty2_civicplus_06092020-2446.txt
0.0016598822548985481,0.00040981220081448555,0.035033486783504486,0.5835695266723633,0.37921345233917236,0.00011384810204617679,3,pa-westwhiteland_civicplus_06102020-811.txt
0.025322742760181427,0.8895332217216492,0.025500589981675148,0.021046916022896767,0.018090777099132538,0.020505689084529877,1,oh-miamitownship_civicplus_06092020-805.txt
0.0004667411558330059,0.00019403989426791668,0.9989205002784729,0.00012784925638698041,0.00016399685409851372,0.00012689566938206553,2,tx-farmersbranch_civicplus_06092020-1269.txt
0.01305096223950386,0.9000281095504761,0.012063425965607166,0.0417419858276844,0.027896946296095848,0.00521851284429431,1,wa-piercecounty2_civicplus_06102020-1294.txt
0.015622884966433048,0.9058697819709778,0.02190263941884041,0.013500439934432507,0.016786474734544754,0.026317812502384186,1,mo-stcharlescounty_civicplus_06112020-1205.txt
0.2522915005683899,0.6387566924095154,0.05111800506711006,0.019081348553299904,0.015397066250443459,0.02335541695356369,1,mi-stclairshores2_civicplus_06092020-1171.txt
0.013347583822906017,0.892702579498291,0.015275159850716591,0.013101558201014996,0.04486854374408722,0.020704613998532295,1,mo-springfield_civicplus_06092020-3702.txt
0.022897887974977493,0.9227591156959534,0.017360277473926544,0.009360223077237606,0.014750171452760696,0.012872276827692986,1,va-suffolk_civicplus_06102020-2455.txt
0.2862274944782257,0.1907421201467514,0.02140779234468937,0.001045725424773991,0.4999762177467346,0.0006006129551678896,4,ks-parkcity2_civicplus_06092020-186.txt
0.05149153620004654,0.8914067149162292,0.007307014428079128,0.0356941819190979,0.004683937411755323,0.009416616521775723,1,wi-lodi_civicplus_06092020-1297.txt
0.0038804940413683653,0.5812596082687378,0.009036509320139885,0.0033276209142059088,0.3993643522262573,0.0031314054504036903,1,mo-wildwood2_civicplus_06112020-1641.txt
0.6675180792808533,0.2784017026424408,0.013155166059732437,0.010789860039949417,0.021915994584560394,0.008219209499657154,0,ny-livingstoncounty2_civicplus_06102020-663.txt
0.011196821928024292,0.38617220520973206,0.018543757498264313,0.009809269569814205,0.06412601470947266,0.5101519227027893,5,ma-manchesterbythesea_civicplus_06112020-2080.txt
0.009510216303169727,0.6458275318145752,0.019804779440164566,0.025802668184041977,0.26473966240882874,0.034315075725317,1,ma-gardner_civicplus_06092020-2641.txt
0.01318359375,0.9316617250442505,0.013615007512271404,0.017126677557826042,0.014791884459555149,0.009621099568903446,1,mn-northstpaul_civicplus_06092020-758.txt
0.011747817508876324,0.9228261709213257,0.011548817157745361,0.01732420176267624,0.028550751507282257,0.008002241142094135,1,ma-concord_civicplus_06092020-7744.txt
0.00782658252865076,0.5772097110748291,0.018345128744840622,0.007483676541596651,0.38284164667129517,0.006293264217674732,1,ma-concord_civicplus_06092020-7750.txt
0.01928112283349037,0.002727129263803363,0.00040001553134061396,0.0007283297018148005,0.9734693765640259,0.003394057974219322,4,ks-springhill2_civicplus_06112020-620.txt
0.002675018971785903,0.9831386208534241,0.0027600631583482027,0.006849838886409998,0.0023956894874572754,0.00218078400939703,1,nv-nyecounty_civicplus_06112020-3264.txt
0.019864579662680626,0.8796831965446472,0.03528345003724098,0.04027368873357773,0.014199388213455677,0.0106956847012043,1,ca-modesto_civicplus_06152020-1062.txt
0.03421535715460777,0.7206388711929321,0.034248851239681244,0.14880414307117462,0.03311770781874657,0.028975045308470726,1,in-tippecanoecounty_civicplus_06122020-1445.txt
