Topic1,Topic2,Topic3,Topic4,Topic5,Automated_topic_id,Filename
0.0007478956249542534,0.9522115588188171,0.02471880242228508,0.021249085664749146,0.0010726689361035824,1,ks-derbyreccommission2_civicplus_06092020-151.txt
0.011288012377917767,0.1280507594347,0.8364624381065369,0.015284827910363674,0.008913932368159294,2,az-lapazcounty_civicplus_06102020-825.txt
0.02634406089782715,0.15713399648666382,0.7665102481842041,0.015035472810268402,0.03497624397277832,2,nh-lebanon_civicplus_06102020-2184.txt
0.020718686282634735,0.056098658591508865,0.883957028388977,0.023203127086162567,0.016022516414523125,2,ma-middleton_civicplus_06122020-1668.txt
0.4213775098323822,0.07642370462417603,0.19121429324150085,0.006754130125045776,0.30423030257225037,0,wa-bothell_civicplus_06092020-607.txt
0.004399090074002743,0.003249471541494131,0.983794629573822,0.0026831477880477905,0.0058736903592944145,2,me-kennebunk2_civicplus_06102020-2403.txt
0.019896147772669792,0.1573120802640915,0.21351324021816254,0.031640589237213135,0.5776380300521851,4,ga-avondaleestates_civicplus_06092020-1044.txt
0.9529869556427002,0.04104548692703247,0.00020153861260041595,0.005546204280108213,0.0002198325819335878,0,ca-wrcog_civicplus_06102020-422.txt
0.006945200730115175,0.005972082726657391,0.9580313563346863,0.006985464598983526,0.022065840661525726,2,ny-mamakating_civicplus_06092020-770.txt
0.5334218740463257,0.028411230072379112,0.3666679263114929,0.04070950672030449,0.030789460986852646,0,tx-kemah_civicplus_06102020-442.txt
0.0496797114610672,0.04530780017375946,0.8773914575576782,0.013210737146437168,0.014410321600735188,2,ia-hardincounty_civicplus_06102020-1725.txt
0.00416221609339118,0.0026839841157197952,0.9857127070426941,0.0031443785410374403,0.004296750761568546,2,de-newcastlecounty_civicplus_06112020-1918.txt
0.02154535986483097,0.22948260605335236,0.7099483609199524,0.0163183081895113,0.02270531840622425,2,ct-enfield2_civicplus_06102020-3965.txt
0.08566434681415558,0.026793984696269035,0.7630246877670288,0.010142350569367409,0.11437460780143738,2,ca-southgate_civicplus_06112020-1410.txt
0.17355051636695862,0.6242808699607849,0.05023497715592384,0.001959068700671196,0.14997461438179016,1,nc-carrboro_civicplus_06102020-3798.txt
0.009409974329173565,0.008066234178841114,0.09832358360290527,0.006180622614920139,0.8780195713043213,4,il-skokie_civicplus_06102020-1005.txt
0.05403860658407211,0.021055135875940323,0.8046532869338989,0.09995049983263016,0.02030249312520027,2,tx-plano2_civicplus_06112020-3349.txt
0.09592777490615845,0.3450472354888916,0.5202771425247192,0.020975615829229355,0.017772238701581955,2,nc-yadkincounty_civicplus_06112020-626.txt
0.11037873476743698,0.07979145646095276,0.6944178342819214,0.09657652676105499,0.018835458904504776,2,ma-northampton_civicplus_06102020-4909.txt
0.08526650816202164,0.0749424397945404,0.5390145778656006,0.01610174961388111,0.284674733877182,2,sd-pierre_civicplus_06092020-1679.txt
0.009574069641530514,0.009998139925301075,0.8834194540977478,0.008492942899465561,0.08851543813943863,2,ct-clinton_civicplus_06102020-5654.txt
0.29795533418655396,0.10466007888317108,0.41368764638900757,0.04132700338959694,0.14236994087696075,2,fl-jupiter2_civicplus_06162020-1000.txt
0.005449648946523666,0.5968738198280334,0.3891996741294861,0.003253744449466467,0.005223144311457872,1,nv-nyecounty_civicplus_06112020-3263.txt
0.513488233089447,0.010083884000778198,0.42240747809410095,0.028699234127998352,0.025321198627352715,0,ut-highlandcity_civicplus_06092020-550.txt
0.510854184627533,0.1346103996038437,0.01711871474981308,0.034812409430742264,0.3026042878627777,0,va-colonialheights2_civicplus_06092020-403.txt
0.020911570638418198,0.07548981159925461,0.8801624178886414,0.015142053365707397,0.008294111117720604,2,ca-ventura_civicplus_06092020-2190.txt
0.13345596194267273,0.06580385565757751,0.7597047686576843,0.017680075019598007,0.02335531637072563,2,md-wicomicocounty_civicplus_06102020-685.txt
0.038925763219594955,0.07851483672857285,0.31840619444847107,0.19442152976989746,0.3697316646575928,4,wi-riverfalls2_civicplus_06092020-907.txt
0.010770649649202824,0.009198718704283237,0.9554375410079956,0.008371894247829914,0.016221139580011368,2,ut-summitcounty_civicplus_06092020-2447.txt
0.09477747231721878,0.6907078623771667,0.21027620136737823,0.0018771287286654115,0.00236136419698596,1,nv-whitepinecounty2_civicplus_06102020-1297.txt
0.021432604640722275,0.003830041503533721,0.8538960814476013,0.0024364818818867207,0.1184047982096672,2,nc-northwilkesboro_civicplus_06112020-127.txt
0.009847089648246765,0.007561932783573866,0.9674251079559326,0.0070411390624940395,0.008124729618430138,2,ma-middleborough_civicplus_06162020-1290.txt
0.11938747763633728,0.21577976644039154,0.19194041192531586,0.03921208530664444,0.4336802363395691,4,ca-anaheim_civicplus_06112020-746.txt
0.017044203355908394,0.1317022442817688,0.59656822681427,0.021917743608355522,0.23276762664318085,2,ia-pella2_civicplus_06092020-211.txt
0.044958796352148056,0.026977453380823135,0.8931748867034912,0.012579718604683876,0.022309154272079468,2,il-deerfield_civicplus_06152020-671.txt
0.04742489755153656,0.11932657659053802,0.3648262321949005,0.03414531797170639,0.4342769682407379,4,il-belleville2_civicplus_06092020-2244.txt
0.008882995694875717,0.012961371801793575,0.9601786732673645,0.008273505605757236,0.009703441523015499,2,ma-ipswich_civicplus_06102020-4741.txt
0.017619691789150238,0.02333887852728367,0.48437416553497314,0.43793821334838867,0.03672902658581734,2,wi-riverfalls_civicplus_06092020-909.txt
0.48885077238082886,0.044001687318086624,0.3857244849205017,0.04085547477006912,0.040567535907030106,0,il-aurora_civicplus_06162020-2301.txt
0.039997320622205734,0.1785629540681839,0.6868672370910645,0.0535116009414196,0.04106087610125542,2,wa-piercecounty2_civicplus_06102020-1293.txt
0.06238824129104614,0.06148757413029671,0.8513368368148804,0.009375303983688354,0.015412060543894768,2,vt-milton_civicplus_06102020-459.txt
0.004745705984532833,0.004554219078272581,0.37046897411346436,0.0033305969554930925,0.6169005036354065,4,mo-wildwood_civicplus_06112020-1641.txt
0.04535725712776184,0.03970787674188614,0.8328550457954407,0.030698463320732117,0.05138131231069565,2,fl-jupiter2_civicplus_06092020-949.txt
0.6345418691635132,0.007528162561357021,0.1940353959798813,0.06861933320760727,0.09527524560689926,0,tx-shenandoah_civicplus_06102020-292.txt
0.012472025118768215,0.08793696016073227,0.874863862991333,0.010712219402194023,0.014014901593327522,2,ma-wilbraham_civicplus_06102020-3119.txt
0.0002830137382261455,0.0002684638602659106,0.028083274140954018,0.00033478380646556616,0.9710304737091064,4,sc-beaufort_civicplus_06102020-831.txt
0.006064937449991703,0.005148869939148426,0.9475764036178589,0.005914828274399042,0.035294972360134125,2,nj-edgewater_civicplus_06162020-396.txt
0.00699260551482439,0.008497382514178753,0.9612418413162231,0.012921510264277458,0.01034669391810894,2,ut-summitcounty2_civicplus_06092020-2457.txt
0.3572748303413391,0.12751252949237823,0.21760863065719604,0.10917024314403534,0.18843376636505127,0,tx-galveston2_civicplus_06112020-3435.txt
0.17301806807518005,0.2987566590309143,0.2656325399875641,0.24968001246452332,0.012912767007946968,1,in-valparaisoutilities_civicplus_06092020-155.txt
0.010573338717222214,0.009286215528845787,0.9562315940856934,0.007786692585796118,0.01612219028174877,2,mi-waterford_civicplus_06162020-774.txt
0.012582198716700077,0.007174405734986067,0.958670973777771,0.009487000294029713,0.012085478752851486,2,ut-kaysville_civicplus_06112020-515.txt
0.21656760573387146,0.17699705064296722,0.41899099946022034,0.013002709485590458,0.1744416058063507,2,ky-crestviewhills_civicplus_06112020-346.txt
0.022258853539824486,0.20157858729362488,0.7431002855300903,0.01707722246646881,0.015985071659088135,2,ma-lincoln2_civicplus_06102020-3493.txt
0.0005958377732895315,0.9136568903923035,0.0003600138588808477,0.08489806205034256,0.0004891363205388188,1,tx-fairoaksranch2_civicplus_06122020-236.txt
0.028368782252073288,0.5229552984237671,0.3929190933704376,0.020858122035861015,0.034898675978183746,1,ca-delmar_civicplus_06162020-2449.txt
0.7872413992881775,0.15904459357261658,0.04802195727825165,0.004323990549892187,0.001368069788441062,0,mi-portage_civicplus_06092020-640.txt
0.23460866510868073,0.04317201301455498,0.27108126878738403,0.024225736036896706,0.4269123375415802,4,ca-montereypark_civicplus_06102020-2145.txt
0.17810621857643127,0.1453106850385666,0.31038084626197815,0.1898253709077835,0.1763768345117569,2,ca-clearlake_civicplus_06092020-473.txt
0.0008611592347733676,0.0006780983530916274,0.07641123235225677,0.0005342153017409146,0.9215152859687805,4,ms-starkville_civicplus_06092020-576.txt
0.021024053916335106,0.009653884917497635,0.6299965977668762,0.003751202020794153,0.33557426929473877,2,ca-losgatos2_civicplus_06102020-1692.txt
0.020807642489671707,0.05126763507723808,0.5989751219749451,0.008006762713193893,0.32094284892082214,2,oh-tippcity_civicplus_06102020-310.txt
0.011382088996469975,0.46702420711517334,0.15089112520217896,0.36844727396965027,0.0022553245071321726,1,tx-lamarque_civicplus_06112020-1225.txt
0.007181186694651842,0.46627798676490784,0.4288984537124634,0.06349311023950577,0.034149277955293655,1,mi-muskegoncounty_civicplus_06092020-1245.txt
0.044443923979997635,0.04459948092699051,0.8549659848213196,0.025298282504081726,0.03069235198199749,2,ia-hardincounty_civicplus_06102020-1727.txt
0.0323331244289875,0.09490963071584702,0.8036478757858276,0.03551674261689186,0.033592648804187775,2,oh-prairietownship2_civicplus_06092020-631.txt
0.024071140214800835,0.03680581972002983,0.8568910360336304,0.019795620813965797,0.06243639811873436,2,ct-madison_civicplus_06102020-2784.txt
0.017250891774892807,0.007656667847186327,0.6816001534461975,0.01169504877179861,0.28179723024368286,2,wi-elmgrove2_civicplus_06092020-969.txt
0.17299805581569672,0.6242490410804749,0.050163835287094116,0.001960291061550379,0.15062877535820007,1,nc-carrboro2_civicplus_06102020-3798.txt
0.21646854281425476,0.02793445624411106,0.341149240732193,0.014575925655663013,0.3998718559741974,4,tx-leaguecity5_civicplus_06092020-154.txt
0.024748170748353004,0.12617087364196777,0.8217828273773193,0.012633141130208969,0.014664960093796253,2,mn-goodhuecounty2_civicplus_06092020-1377.txt
0.22259309887886047,0.020622696727514267,0.3438088893890381,0.016058294102549553,0.39691704511642456,4,mo-springfield_civicplus_06092020-3698.txt
0.0024427033495157957,0.002177126705646515,0.990387499332428,0.0023839001078158617,0.002608765382319689,2,va-rockbridgecounty_civicplus_06102020-643.txt
0.01207607053220272,0.00450879754498601,0.523746132850647,0.004687459673732519,0.4549815058708191,2,va-fredericksburg_civicplus_06102020-1288.txt
0.011537172831594944,0.008380565792322159,0.9585625529289246,0.01353458222001791,0.007985168136656284,2,ma-southhadley_civicplus_06152020-3766.txt
0.9977444410324097,0.0001255539827980101,0.0012193607399240136,0.00012732106551993638,0.0007833255222067237,0,tn-gallatin_civicplus_06092020-381.txt
0.48886340856552124,0.04399455711245537,0.38571473956108093,0.04085928201675415,0.04056805372238159,0,il-aurora_civicplus_06102020-2304.txt
0.1573748141527176,0.15012390911579132,0.5061373114585876,0.014125424437224865,0.1722385436296463,2,ks-franklincounty_civicplus_06102020-1464.txt
0.01867668703198433,0.9293378591537476,0.004392075352370739,0.03210575133562088,0.015487592667341232,1,fl-milton_civicplus_06092020-420.txt
0.6433845162391663,0.20295517146587372,0.0645160898566246,0.02353052608668804,0.06561370939016342,0,tx-livingston_civicplus_06092020-97.txt
0.007268398068845272,0.00013977193157188594,0.9742985963821411,0.00032813046709634364,0.01796509511768818,2,pa-westwhiteland_civicplus_06092020-810.txt
0.041117727756500244,0.03664945811033249,0.8361596465110779,0.038215845823287964,0.047857314348220825,2,pa-westwhiteland_civicplus_06092020-804.txt
0.014853246510028839,0.02342451922595501,0.9320544004440308,0.014719955623149872,0.014947926625609398,2,ma-ipswich_civicplus_06092020-4736.txt
0.02323921211063862,0.02188035286962986,0.9195772409439087,0.016460547223687172,0.0188426710665226,2,va-pagecounty_civicplus_06092020-592.txt
0.00015655327297281474,0.00024332095927093178,0.999173641204834,0.0001995224301936105,0.00022693906794302166,2,wi-shorewood_civicplus_06102020-1417.txt
0.020062949508428574,0.02530663087964058,0.9240666627883911,0.018321393057703972,0.012242373079061508,2,wi-shorewood_civicplus_06102020-1416.txt
0.014742141589522362,0.01281031034886837,0.9209224581718445,0.025319019332528114,0.026206044480204582,2,vt-shelburne_civicplus_06112020-1588.txt
0.004273964092135429,0.7980049252510071,0.11460557579994202,0.06722351908683777,0.01589197665452957,1,va-waynesboro_civicplus_06122020-1036.txt
0.022176457569003105,0.47896111011505127,0.45912620425224304,0.016508910804986954,0.023227326571941376,1,ma-manchesterbythesea_civicplus_06102020-2068.txt
0.5287387371063232,0.06792230159044266,0.20008063316345215,0.06943189352750778,0.13382647931575775,0,mi-sterlingheights2_civicplus_06162020-1613.txt
0.009832063689827919,0.006206034682691097,0.5411178469657898,0.005176227074116468,0.4376677870750427,2,ca-patterson_civicplus_06112020-798.txt
0.022580597549676895,0.4488638937473297,0.3441224992275238,0.04068497195839882,0.1437479704618454,1,mo-joplin2_civicplus_06102020-2147.txt
0.04352334886789322,0.024192310869693756,0.8296699523925781,0.006973862648010254,0.09564053267240524,2,ca-losaltoshills_civicplus_06162020-1585.txt
0.07858843356370926,0.029506761580705643,0.7608108520507812,0.0267981868237257,0.1042957752943039,2,oh-westlake_civicplus_06152020-827.txt
0.02085074409842491,0.08115606009960175,0.8608373999595642,0.018555600196123123,0.018600188195705414,2,ct-enfield2_civicplus_06102020-3972.txt
0.008926751092076302,0.1389973908662796,0.8370387554168701,0.008066292852163315,0.006970792543143034,2,ks-atchisoncounty3_civicplus_06092020-822.txt
0.015575110912322998,0.013526909053325653,0.9300780892372131,0.007938959635794163,0.03288094699382782,2,mi-canton_civicplus_06112020-519.txt
0.0010859910398721695,0.21555115282535553,0.7193655967712402,0.06273063272237778,0.0012665927642956376,2,mn-blueearthcounty_civicplus_06092020-201.txt
0.013658246025443077,0.014514731243252754,0.9408892393112183,0.011698559857904911,0.019239258021116257,2,tn-manchester_civicplus_06152020-832.txt
0.2593822479248047,0.15585897862911224,0.5689064860343933,0.012037486769258976,0.003814806928858161,2,wi-sawyercounty_civicplus_06102020-1324.txt
0.07738850265741348,0.0359998382627964,0.8026981949806213,0.023446843028068542,0.060466621071100235,2,ma-southhadley_civicplus_06102020-3768.txt
0.14413781464099884,0.03881273418664932,0.6360852718353271,0.01135191135108471,0.16961225867271423,2,pa-upperprovidencetownship_civicplus_06112020-469.txt
0.02203257754445076,0.18006910383701324,0.7494141459465027,0.036349162459373474,0.012135005556046963,2,il-carbondale_civicplus_06102020-1177.txt
0.024766862392425537,0.031707584857940674,0.9004132747650146,0.01449013315141201,0.028622163459658623,2,nh-lebanon_civicplus_06152020-2189.txt
0.028152285143733025,0.03363873437047005,0.6359785795211792,0.08360927551984787,0.2186211347579956,2,ma-concord_civicplus_06092020-7740.txt
0.0077171712182462215,0.004307843744754791,0.9698778390884399,0.004092372488230467,0.014004755765199661,2,ut-kaysville_civicplus_06112020-514.txt
0.020806271582841873,0.6131011843681335,0.176161527633667,0.02467537671327591,0.1652555912733078,1,oh-swaco_civicplus_06092020-65.txt
0.04130101948976517,0.04086217284202576,0.8436035513877869,0.027544282376766205,0.046688951551914215,2,il-belleville2_civicplus_06092020-2247.txt
0.028361845761537552,0.5228548645973206,0.39307522773742676,0.02085905522108078,0.034849025309085846,1,ca-delmar_civicplus_06112020-2448.txt
0.006393253803253174,0.006212540436536074,0.9729405641555786,0.0054285661317408085,0.009025023318827152,2,nj-plainsboro_civicplus_06152020-514.txt
0.03239355981349945,0.19396430253982544,0.7003476619720459,0.04462366923689842,0.028670815750956535,2,ks-jeffersoncounty2_civicplus_06152020-489.txt
0.014994987286627293,0.020119884982705116,0.9350294470787048,0.013360978104174137,0.016494689509272575,2,ma-middleton_civicplus_06102020-1659.txt
0.03937924653291702,0.5285544991493225,0.34098008275032043,0.020294148474931717,0.0707920491695404,1,ga-dadecounty_civicplus_06112020-298.txt
0.01195231731981039,0.01207579206675291,0.8941556811332703,0.010479170829057693,0.0713370144367218,2,ut-summitcounty2_civicplus_06092020-2446.txt
0.07555092126131058,0.0002784441749099642,0.8970027565956116,0.014699842780828476,0.012468023225665092,2,pa-westwhiteland_civicplus_06102020-811.txt
0.0338885560631752,0.0278801079839468,0.8395966291427612,0.025334587320685387,0.07330013066530228,2,oh-miamitownship_civicplus_06092020-805.txt
0.02294190041720867,0.000769296137150377,0.00013575177581515163,0.0009155868319794536,0.9752374291419983,4,tx-farmersbranch_civicplus_06092020-1269.txt
0.0219647865742445,0.08228882402181625,0.777016282081604,0.012934332713484764,0.10579574108123779,2,wa-piercecounty2_civicplus_06102020-1294.txt
0.02002100646495819,0.03854118660092354,0.8864920735359192,0.023587094619870186,0.031358636915683746,2,mo-stcharlescounty_civicplus_06112020-1205.txt
0.33896100521087646,0.040628205984830856,0.5471121072769165,0.019457725808024406,0.05384093150496483,2,mi-stclairshores2_civicplus_06092020-1171.txt
0.04571796581149101,0.15401269495487213,0.5531869530677795,0.029966840520501137,0.21711550652980804,2,mo-springfield_civicplus_06092020-3702.txt
0.2920861542224884,0.07523950189352036,0.516608715057373,0.025786949321627617,0.09027870744466782,2,va-suffolk_civicplus_06102020-2455.txt
0.8958927989006042,0.004366306122392416,0.07141563296318054,0.0119771184399724,0.01634816639125347,0,ks-parkcity2_civicplus_06092020-186.txt
0.09776414930820465,0.3412017524242401,0.40885496139526367,0.06993196159601212,0.08224718272686005,2,wi-lodi_civicplus_06092020-1297.txt
0.004745705984532833,0.00455422094091773,0.3704685866832733,0.0033305964898318052,0.6169009208679199,4,mo-wildwood2_civicplus_06112020-1641.txt
0.027653370052576065,0.7744027376174927,0.14854459464550018,0.019703909754753113,0.029695402830839157,1,ny-livingstoncounty2_civicplus_06102020-663.txt
0.020596135407686234,0.6874838471412659,0.26492810249328613,0.009827137924730778,0.017164768651127815,1,ma-manchesterbythesea_civicplus_06112020-2080.txt
0.0425935760140419,0.01784149743616581,0.9122999310493469,0.008291514590382576,0.018973439931869507,2,ma-gardner_civicplus_06092020-2641.txt
0.1847127228975296,0.019854173064231873,0.7581602931022644,0.011779672466218472,0.02549312636256218,2,mn-northstpaul_civicplus_06092020-758.txt
0.010646939277648926,0.022516103461384773,0.9488061666488647,0.008661381900310516,0.009369381703436375,2,ma-concord_civicplus_06092020-7744.txt
0.007715407758951187,0.007128032390028238,0.9683240056037903,0.007421053480356932,0.009411490522325039,2,ma-concord_civicplus_06092020-7750.txt
0.9970443248748779,0.000226088086492382,0.002308555878698826,0.00021091505186632276,0.00021013207151554525,0,ks-springhill2_civicplus_06112020-620.txt
0.003969096578657627,0.5023082494735718,0.48624834418296814,0.0035499995574355125,0.003924353513866663,1,nv-nyecounty_civicplus_06112020-3264.txt
0.01671091467142105,0.02229536511003971,0.3125078082084656,0.011060642078518867,0.6374252438545227,4,ca-modesto_civicplus_06152020-1062.txt
0.10216981172561646,0.26204633712768555,0.5574836730957031,0.034033939242362976,0.0442662239074707,2,in-tippecanoecounty_civicplus_06122020-1445.txt
0.13107973337173462,0.6574290990829468,0.13403110206127167,0.06509401649236679,0.012366107665002346,1,ct-bristol_civicplus_06092020-4259.txt
0.12042684853076935,0.03688414767384529,0.28428009152412415,0.0061315856873989105,0.5522773265838623,4,nm-raton_civicplus_06092020-725.txt
0.22975395619869232,0.005989706609398127,0.4138229787349701,0.011367152445018291,0.33906620740890503,2,tx-mineralwells2_civicplus_06102020-361.txt
0.02407172881066799,0.017869187518954277,0.8005398511886597,0.010097024030983448,0.14742222428321838,2,il-skokie_civicplus_06102020-1002.txt
0.02083902433514595,0.004806309938430786,0.1751224845647812,0.004066477529704571,0.7951657176017761,4,fl-panamacity_civicplus_06092020-450.txt
0.31617188453674316,0.029068320989608765,0.5128638744354248,0.11165773868560791,0.030238214880228043,2,in-fishers2_civicplus_06102020-1445.txt
0.9661571383476257,0.00022004697530064732,0.0009927308419719338,0.0008466218132525682,0.03178345039486885,0,tx-angleton_civicplus_06092020-815.txt
0.02834957465529442,0.1956963688135147,0.6904506683349609,0.03052830696105957,0.05497511848807335,2,md-wicomicocounty_civicplus_06152020-687.txt
0.10260049998760223,0.094160296022892,0.5663782358169556,0.07916953414678574,0.15769146382808685,2,ut-saratogasprings_civicplus_06112020-770.txt
0.005063964053988457,0.6847435235977173,0.2998009920120239,0.005444120150059462,0.004947458393871784,1,or-lanerapa_civicplus_06112020-138.txt
0.05298008769750595,0.003129852470010519,0.5975869297981262,0.10378281027078629,0.24252033233642578,2,la-batonrouge_civicplus_06152020-770.txt
0.02323974296450615,0.02546072192490101,0.9120768904685974,0.017423903569579124,0.021798767149448395,2,ma-middleton_civicplus_06162020-1666.txt
0.38644295930862427,0.038992419838905334,0.42694878578186035,0.014332953840494156,0.1332828849554062,2,mn-littlecanada_civicplus_06102020-322.txt
0.06019890680909157,0.012601777911186218,0.9017810821533203,0.009689673781394958,0.015728531405329704,2,az-pinetoplakeside_civicplus_06112020-756.txt
0.04653294384479523,0.04809653386473656,0.8378152847290039,0.03153897821903229,0.03601626679301262,2,ma-northampton2_civicplus_06122020-4895.txt
0.0505494698882103,0.10974842309951782,0.27545690536499023,0.09183318167924881,0.47241199016571045,4,nj-plainsboro_civicplus_06102020-515.txt
0.003016558475792408,0.003191470168530941,0.9809839129447937,0.002599138068035245,0.010208969935774803,2,ma-falmouth_civicplus_06102020-11902.txt
0.008917545899748802,0.13900978863239288,0.8370360732078552,0.008065840229392052,0.0069707222282886505,2,ks-atchisoncounty4_civicplus_06092020-822.txt
0.019733231514692307,0.010632027871906757,0.9268621802330017,0.009326105937361717,0.03344648331403732,2,de-newcastlecounty_civicplus_06162020-1922.txt
0.014507110230624676,0.05532520264387131,0.5907526612281799,0.007204857654869556,0.33221015334129333,2,nm-lascruces_civicplus_06102020-665.txt
0.027274535968899727,0.05142863467335701,0.6730018854141235,0.046622566878795624,0.20167237520217896,2,ok-ardmore_civicplus_06092020-1057.txt
0.0022317511029541492,0.6923555135726929,0.3019149899482727,0.0013545387191697955,0.002143189776688814,1,nv-nyecounty_civicplus_06102020-3262.txt
0.016888350248336792,0.01559337880462408,0.9415847063064575,0.010355192236602306,0.015578399412333965,2,ma-ipswich_civicplus_06092020-4732.txt
0.006032658275216818,0.0031679735984653234,0.31227943301200867,0.09752009809017181,0.5809997916221619,4,tx-galveston_civicplus_06092020-3434.txt
