Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Automated_topic_id,Filename
0.044892147183418274,0.09203366190195084,0.007851972244679928,0.6938271522521973,0.009565700776875019,0.034283556044101715,0.01713774912059307,0.08680500090122223,0.013603038154542446,3,wi-mountpleasant_civicplus_06112020-333.txt
0.0650349035859108,0.02795228362083435,0.03825177997350693,0.6172846555709839,0.029813194647431374,0.13550831377506256,0.02625138871371746,0.02707795798778534,0.03282556310296059,3,fl-davie_civicplus_06092020-690.txt
0.01064218208193779,0.00804952159523964,0.00589851476252079,0.23931363224983215,0.007787918671965599,0.7110406756401062,0.0055765132419764996,0.006098608486354351,0.005592399276793003,5,mo-bluesprings2_civicplus_06152020-1402.txt
0.5357100963592529,0.016459476202726364,0.08828838169574738,0.0009288493893109262,0.004554642830044031,0.34817999601364136,0.0007014751899987459,0.004373373929411173,0.0008036806830205023,0,tx-westuniversityplace_civicplus_06112020-788.txt
0.38963478803634644,0.005600118078291416,0.004882390145212412,0.40859267115592957,0.005745456088334322,0.1009083166718483,0.004841790534555912,0.07410185784101486,0.005692669190466404,3,md-universitypark_civicplus_06112020-470.txt
0.008956881240010262,0.010506341233849525,0.008394597098231316,0.48334500193595886,0.01033638697117567,0.42990821599960327,0.008173955604434013,0.00828020554035902,0.0320984423160553,3,nc-sanford_civicplus_06092020-499.txt
0.10647900402545929,0.019998176023364067,0.013345577754080296,0.3922423720359802,0.35215869545936584,0.06289977580308914,0.016679728403687477,0.015009257942438126,0.021187439560890198,3,nj-eastamwelltownship_civicplus_06102020-737.txt
0.0017466115532442927,0.0023969695903360844,0.0018182684434577823,0.12681226432323456,0.0017335584852844477,0.8585487008094788,0.0011485934955999255,0.003961197566241026,0.0018338293302804232,5,ca-cloverdale_civicplus_06102020-927.txt
0.007420527283102274,0.007420198060572147,0.008117049932479858,0.8222134113311768,0.01329694502055645,0.11614929884672165,0.007702100556343794,0.009106792509555817,0.008573649451136589,3,nj-franklintownshipgloucester_civicplus_06092020-540.txt
0.01049785315990448,0.008706638589501381,0.19981849193572998,0.14418859779834747,0.021065451204776764,0.5123950242996216,0.014044922776520252,0.07640905678272247,0.012873959727585316,5,tx-kemah_civicplus_06102020-443.txt
0.006088326219469309,0.07934549450874329,0.12435617297887802,0.0029826508834958076,0.21501614153385162,0.5360705852508545,0.0008452990441583097,0.0012208538828417659,0.03407451510429382,5,la-shreveport_civicplus_06092020-967.txt
0.005043002776801586,0.004989320877939463,0.01398960780352354,0.9315714240074158,0.005316365975886583,0.008299380540847778,0.021872801706194878,0.0047452570870518684,0.004172852728515863,3,ma-lincoln2_civicplus_06112020-3497.txt
0.3909885287284851,0.00895932037383318,0.00859768409281969,0.5201692581176758,0.008837931789457798,0.03787556663155556,0.008085818029940128,0.009073734283447266,0.007412114646285772,3,oh-athens2_civicplus_06092020-999.txt
0.06674768775701523,0.028892850503325462,0.016387179493904114,0.5160267949104309,0.09727030247449875,0.19801048934459686,0.013799210079014301,0.04552998021245003,0.01733548939228058,3,mo-poplarbluff_civicplus_06112020-1815.txt
0.0008105467422865331,0.0012713369214907289,0.6584937572479248,0.16945309937000275,0.003614978864789009,0.012805460020899773,0.01252205204218626,0.04631289094686508,0.0947159081697464,2,ks-derbyreccommission2_civicplus_06092020-151.txt
0.00991765409708023,0.008526277728378773,0.15303386747837067,0.5720280408859253,0.012014788575470448,0.21028564870357513,0.0051336088217794895,0.021749194711446762,0.007310898508876562,3,az-lapazcounty_civicplus_06102020-825.txt
0.012359642423689365,0.011137671768665314,0.04522300511598587,0.6569920182228088,0.015094887465238571,0.18169358372688293,0.012846331112086773,0.05449331924319267,0.01015948224812746,3,nh-lebanon_civicplus_06102020-2184.txt
0.010764640755951405,0.01090907771140337,0.010548010468482971,0.8872226476669312,0.014139332808554173,0.038902755826711655,0.009154170751571655,0.008257676847279072,0.010101699270308018,3,ma-middleton_civicplus_06122020-1668.txt
0.1942446380853653,0.005966284777969122,0.009178325533866882,0.17391079664230347,0.0045412578620016575,0.4109674096107483,0.017613979056477547,0.1822550892829895,0.0013222260167822242,5,wa-bothell_civicplus_06092020-607.txt
0.19891919195652008,0.0028905326034873724,0.0021236937027424574,0.6575371026992798,0.0025519952178001404,0.006549965590238571,0.003271446330472827,0.02166707254946232,0.10448899120092392,3,me-kennebunk2_civicplus_06102020-2403.txt
0.025816475972533226,0.013829204253852367,0.015143481083214283,0.4823434054851532,0.0562274269759655,0.05933218449354172,0.015630220994353294,0.19009998440742493,0.14157767593860626,3,ga-avondaleestates_civicplus_06092020-1044.txt
0.0005017798976041377,0.0003213261952623725,0.8363249897956848,0.10544729232788086,0.03413664549589157,0.016325218603014946,0.0028820938896387815,0.0011548744514584541,0.0029057697393000126,2,ca-wrcog_civicplus_06102020-422.txt
0.36017006635665894,0.00662911357358098,0.004809163976460695,0.5963515639305115,0.007386654149740934,0.008336741477251053,0.004496013280004263,0.006428037770092487,0.005392679013311863,3,ny-mamakating_civicplus_06092020-770.txt
0.033407729119062424,0.031122831627726555,0.18110868334770203,0.19563564658164978,0.03329542651772499,0.41547372937202454,0.018596626818180084,0.06117476522922516,0.03018454648554325,5,tx-kemah_civicplus_06102020-442.txt
0.06309192627668381,0.01153656654059887,0.007104577496647835,0.528278648853302,0.008663821965456009,0.16540709137916565,0.008083131164312363,0.007908452302217484,0.1999257653951645,3,ia-hardincounty_civicplus_06102020-1725.txt
0.5682778358459473,0.004602588247507811,0.00239954749122262,0.4035913646221161,0.0029584518633782864,0.004620992112904787,0.0035150630865246058,0.0068350741639733315,0.0031990627758204937,0,de-newcastlecounty_civicplus_06112020-1918.txt
0.013184200040996075,0.013229039497673512,0.02133016474545002,0.8749616742134094,0.013459588401019573,0.015092709101736546,0.014284664765000343,0.01602189801633358,0.018436111509799957,3,ct-enfield2_civicplus_06102020-3965.txt
0.009685490280389786,0.026506241410970688,0.011574974283576012,0.1641141176223755,0.010828693397343159,0.6317194104194641,0.007931310683488846,0.12543852627277374,0.012201180681586266,5,ca-southgate_civicplus_06112020-1410.txt
0.03486468270421028,0.01570824161171913,0.06183837726712227,0.29546627402305603,0.01350184716284275,0.31751200556755066,0.2584095895290375,0.0013189382152631879,0.0013800475280731916,5,nc-carrboro_civicplus_06102020-3798.txt
0.12975813448429108,0.005561640486121178,0.004430932458490133,0.007068440318107605,0.006469137035310268,0.005169474054127932,0.0046883635222911835,0.8180987238883972,0.01875513233244419,7,il-skokie_civicplus_06102020-1005.txt
0.009318046271800995,0.007544936612248421,0.009729406796395779,0.1753966063261032,0.007733181118965149,0.6061325073242188,0.14801661670207977,0.02787487395107746,0.008253790438175201,5,tx-plano2_civicplus_06112020-3349.txt
0.021291583776474,0.02613113261759281,0.029467491433024406,0.44737836718559265,0.008102674037218094,0.2790817618370056,0.014040953479707241,0.008063212968409061,0.16644281148910522,3,nc-yadkincounty_civicplus_06112020-626.txt
0.010734017007052898,0.012805533595383167,0.020811881870031357,0.5172380208969116,0.20183850824832916,0.17155496776103973,0.03384244069457054,0.01092178001999855,0.020252840593457222,3,ma-northampton_civicplus_06102020-4909.txt
0.017774837091565132,0.018858972936868668,0.01567511260509491,0.2856740951538086,0.016826225444674492,0.5496932864189148,0.01165515836328268,0.014011763967573643,0.06983058899641037,5,sd-pierre_civicplus_06092020-1679.txt
0.10041814297437668,0.008408238179981709,0.007545119617134333,0.7625479102134705,0.007831292226910591,0.008991096168756485,0.01033937931060791,0.08457277715206146,0.009346045553684235,3,ct-clinton_civicplus_06102020-5654.txt
0.05069137364625931,0.08042911440134048,0.045525386929512024,0.43523991107940674,0.0351560078561306,0.19672390818595886,0.03256846219301224,0.08170458674430847,0.04196123033761978,3,fl-jupiter2_civicplus_06162020-1000.txt
0.003695000195875764,0.26289883255958557,0.010259236209094524,0.5628414154052734,0.0031748542096465826,0.1475265771150589,0.0035386988893151283,0.0029390761628746986,0.003126233583316207,3,nv-nyecounty_civicplus_06112020-3263.txt
0.023081662133336067,0.006907164119184017,0.008524928241968155,0.10664118081331253,0.009411178529262543,0.8264853358268738,0.006417001597583294,0.006219417788088322,0.006312133278697729,5,ut-highlandcity_civicplus_06092020-550.txt
0.0069389743730425835,0.00833964254707098,0.004660735838115215,0.005700702778995037,0.017842767760157585,0.7649149894714355,0.02236570417881012,0.06457073241472244,0.10466577857732773,5,va-colonialheights2_civicplus_06092020-403.txt
0.007379491347819567,0.006144171115010977,0.00439062062650919,0.5680977702140808,0.013625151477754116,0.37912866473197937,0.004887634422630072,0.006000231485813856,0.01034627016633749,3,ca-ventura_civicplus_06092020-2190.txt
0.019789360463619232,0.01841992326080799,0.018478861078619957,0.5080722570419312,0.01584467478096485,0.3685420751571655,0.013799578882753849,0.02069544792175293,0.01635783538222313,3,md-wicomicocounty_civicplus_06102020-685.txt
0.021286433562636375,0.028415925800800323,0.019413677975535393,0.15801936388015747,0.1559993475675583,0.5315477252006531,0.017096010968089104,0.04235883429646492,0.025862665846943855,5,wi-riverfalls2_civicplus_06092020-907.txt
0.0661231279373169,0.009621098637580872,0.00761047750711441,0.15519863367080688,0.008311105892062187,0.7261072397232056,0.007496656849980354,0.011083913035690784,0.008447721600532532,5,ut-summitcounty_civicplus_06092020-2447.txt
0.001487127272412181,0.4125697910785675,0.0029680149164050817,0.31040340662002563,0.0012505517806857824,0.25094181299209595,0.0009630378917790949,0.0013084521051496267,0.018107833340764046,1,nv-whitepinecounty2_civicplus_06102020-1297.txt
0.6557952165603638,0.001703573390841484,0.001986104529350996,0.32785600423812866,0.0017963703721761703,0.006263586692512035,0.0012969523668289185,0.0017592483200132847,0.001542973448522389,0,nc-northwilkesboro_civicplus_06112020-127.txt
0.006226954981684685,0.008939273655414581,0.10729307681322098,0.827718198299408,0.00795313622802496,0.02562026120722294,0.005344857461750507,0.0053654620423913,0.005538764875382185,3,ma-middleborough_civicplus_06162020-1290.txt
0.037266846746206284,0.04001261666417122,0.05629868805408478,0.21268373727798462,0.03840802609920502,0.3770310580730438,0.06494015455245972,0.05163141340017319,0.12172741442918777,5,ca-anaheim_civicplus_06112020-746.txt
0.011907890439033508,0.019628623500466347,0.010389155708253384,0.8894767761230469,0.009819986298680305,0.0163667444139719,0.02095751464366913,0.009998299181461334,0.011455034837126732,3,ia-pella2_civicplus_06092020-211.txt
0.012825638055801392,0.011203586123883724,0.008864589966833591,0.7079423069953918,0.009083941578865051,0.21464760601520538,0.008575164712965488,0.01746358536183834,0.009393597021698952,3,il-deerfield_civicplus_06152020-671.txt
0.020121660083532333,0.01920432783663273,0.1928737312555313,0.15781837701797485,0.020604386925697327,0.516794741153717,0.017216702923178673,0.033762358129024506,0.021603740751743317,5,il-belleville2_civicplus_06092020-2244.txt
0.01063393335789442,0.007607993669807911,0.00896577350795269,0.9010308980941772,0.007052847184240818,0.017948372289538383,0.012980914674699306,0.02700859308242798,0.0067706541158258915,3,ma-ipswich_civicplus_06102020-4741.txt
0.06162327900528908,0.015426350757479668,0.14619626104831696,0.40052640438079834,0.21406595408916473,0.06734554469585419,0.024076029658317566,0.0348772257566452,0.03586295619606972,3,wi-riverfalls_civicplus_06092020-909.txt
0.0259073618799448,0.030474791303277016,0.24003702402114868,0.09581287205219269,0.028943035751581192,0.4966716468334198,0.026906603947281837,0.02932886593043804,0.025917794555425644,5,il-aurora_civicplus_06162020-2301.txt
0.032261595129966736,0.03382028639316559,0.03892378509044647,0.6872990131378174,0.04159862548112869,0.058333832770586014,0.025875255465507507,0.04315930977463722,0.03872836381196976,3,wa-piercecounty2_civicplus_06102020-1293.txt
0.008759064599871635,0.01982397958636284,0.028391839936375618,0.690097987651825,0.009608651511371136,0.12863647937774658,0.006724857725203037,0.09708725661039352,0.010869931429624557,3,vt-milton_civicplus_06102020-459.txt
0.4120824933052063,0.012567443773150444,0.0032100125681608915,0.49670034646987915,0.00457807956263423,0.051584478467702866,0.0028323621954768896,0.012890789657831192,0.003553990041837096,3,mo-wildwood_civicplus_06112020-1641.txt
0.05672544613480568,0.029843175783753395,0.03240024670958519,0.600848376750946,0.028492186218500137,0.16423648595809937,0.02756650000810623,0.03340628743171692,0.026481343433260918,3,fl-jupiter2_civicplus_06092020-949.txt
0.2782662510871887,0.051978155970573425,0.07846242189407349,0.002431199187412858,0.03647710010409355,0.42000243067741394,0.022126823663711548,0.007739546243101358,0.1025160625576973,5,tx-shenandoah_civicplus_06102020-292.txt
0.014740352518856525,0.010364036075770855,0.009280644357204437,0.9016051292419434,0.01066196896135807,0.011814014054834843,0.012613160535693169,0.019012531265616417,0.009908171370625496,3,ma-wilbraham_civicplus_06102020-3119.txt
0.143258199095726,0.0003226805420126766,0.0002200947201345116,0.00032288802322000265,0.00031523569487035275,0.0002680183679331094,0.0002505917800590396,0.8547375798225403,0.0003047072677873075,7,sc-beaufort_civicplus_06102020-831.txt
0.21883496642112732,0.005994009785354137,0.004215069580823183,0.38015007972717285,0.006942459382116795,0.307556688785553,0.012574617750942707,0.00808184128254652,0.055650293827056885,3,nj-edgewater_civicplus_06162020-396.txt
0.0845823660492897,0.0051197391003370285,0.005255917552858591,0.3683519959449768,0.006085382774472237,0.5143321752548218,0.004269027151167393,0.006470725405961275,0.005532677285373211,5,ut-summitcounty2_civicplus_06092020-2457.txt
0.0843992680311203,0.07632766664028168,0.17733098566532135,0.22291037440299988,0.07563910633325577,0.13268254697322845,0.07794443517923355,0.07558318972587585,0.07718240469694138,3,tx-galveston2_civicplus_06112020-3435.txt
0.010701445862650871,0.014227356761693954,0.03899507224559784,0.6318033933639526,0.011520707048475742,0.1836586445569992,0.009485404938459396,0.012558605521917343,0.08704933524131775,3,in-valparaisoutilities_civicplus_06092020-155.txt
0.15698088705539703,0.00869597028940916,0.007515147794038057,0.7514979839324951,0.010283407755196095,0.041957173496484756,0.006566960830241442,0.008866826072335243,0.007635651156306267,3,mi-waterford_civicplus_06162020-774.txt
0.04193496331572533,0.3919338285923004,0.005795465316623449,0.31563758850097656,0.006492788903415203,0.21192844212055206,0.0057884566485881805,0.009478525258600712,0.011009917594492435,1,ut-kaysville_civicplus_06112020-515.txt
0.01041463389992714,0.010874507017433643,0.009728189557790756,0.3862365484237671,0.011450866237282753,0.47277477383613586,0.00874474085867405,0.026303965598344803,0.06347177922725677,5,ky-crestviewhills_civicplus_06112020-346.txt
0.014504161663353443,0.013783032074570656,0.019254403188824654,0.8738464117050171,0.017615657299757004,0.0176064595580101,0.013130411505699158,0.0146426260471344,0.015616881661117077,3,ma-lincoln2_civicplus_06102020-3493.txt
0.00031253069755621254,0.0003089075325988233,0.00030922924634069204,0.000316629622830078,0.0004918836057186127,0.00034786411561071873,0.0003478332655504346,0.00032589543843641877,0.9972391724586487,8,tx-fairoaksranch2_civicplus_06122020-236.txt
0.021838778629899025,0.01827300526201725,0.022695736959576607,0.7758894562721252,0.028396839275956154,0.043775774538517,0.03635340556502342,0.03165800869464874,0.02111896686255932,3,ca-delmar_civicplus_06162020-2449.txt
0.0008058579987846315,0.006787048652768135,0.002943996340036392,0.027265377342700958,0.0010550025617703795,0.7354612946510315,0.0010368010262027383,0.0008360575884580612,0.22380860149860382,5,mi-portage_civicplus_06092020-640.txt
0.02142004482448101,0.223581463098526,0.014890835620462894,0.10286843031644821,0.030181558802723885,0.5272118449211121,0.035946138203144073,0.022474557161331177,0.02142510563135147,5,ca-montereypark_civicplus_06102020-2145.txt
0.12399052828550339,0.09026291221380234,0.09237081557512283,0.14230245351791382,0.13802805542945862,0.10119954496622086,0.09382272511720657,0.12331528216600418,0.09470770508050919,3,ca-clearlake_civicplus_06092020-473.txt
0.9793581366539001,0.0007956900517456234,0.0006196843460202217,0.007241248618811369,0.0006986685912124813,0.00942476000636816,0.0004379156162030995,0.0008445946150459349,0.0005793016753159463,0,ms-starkville_civicplus_06092020-576.txt
0.0077548823319375515,0.0038224642630666494,0.0037983087822794914,0.5470277070999146,0.004022581037133932,0.3657664954662323,0.061146270483732224,0.0036693194415420294,0.0029919915832579136,3,ca-losgatos2_civicplus_06102020-1692.txt
0.044458046555519104,0.00859976839274168,0.16387061774730682,0.2427195906639099,0.006869257427752018,0.35981595516204834,0.0471796840429306,0.11862799525260925,0.007859079167246819,5,oh-tippcity_civicplus_06102020-310.txt
0.0014731433475390077,0.0018113779369741678,0.004063273314386606,0.17772114276885986,0.3204404413700104,0.42336758971214294,0.0024727131240069866,0.0036050889175385237,0.06504520773887634,5,tx-lamarque_civicplus_06112020-1225.txt
0.0034233739133924246,0.03959626331925392,0.006351561285555363,0.6006852984428406,0.0769316703081131,0.05654153972864151,0.11601139605045319,0.014340833760797977,0.08611807227134705,3,mi-muskegoncounty_civicplus_06092020-1245.txt
0.08492068201303482,0.009641451761126518,0.006420566700398922,0.42673271894454956,0.01569957286119461,0.17993862926959991,0.06674894690513611,0.10276202857494354,0.10713542252779007,3,ia-hardincounty_civicplus_06102020-1727.txt
0.0363101027905941,0.02058103121817112,0.029412677511572838,0.7549799084663391,0.021887971088290215,0.03995746374130249,0.020626604557037354,0.02911246567964554,0.04713175445795059,3,oh-prairietownship2_civicplus_06092020-631.txt
0.017169812694191933,0.017654001712799072,0.020879454910755157,0.7898080945014954,0.019402088597416878,0.08316531032323837,0.015328686684370041,0.018987121060490608,0.017605429515242577,3,ct-madison_civicplus_06102020-2784.txt
0.00955837033689022,0.007718399632722139,0.007474143523722887,0.33603405952453613,0.035480331629514694,0.5673784613609314,0.005472775083035231,0.024984877556562424,0.0058985427021980286,5,wi-elmgrove2_civicplus_06092020-969.txt
0.03441472724080086,0.015403431840240955,0.06187447905540466,0.29566869139671326,0.01408443134278059,0.3174833357334137,0.25836917757987976,0.0013205076102167368,0.0013812219258397818,5,nc-carrboro2_civicplus_06102020-3798.txt
0.007124812807887793,0.007152044214308262,0.006698520388454199,0.10891453921794891,0.012194680981338024,0.8382419943809509,0.007502533029764891,0.006864500232040882,0.005306399427354336,5,tx-leaguecity5_civicplus_06092020-154.txt
0.01922677271068096,0.007695173379033804,0.006036951672285795,0.8636639714241028,0.008516650646924973,0.010531445033848286,0.010863302275538445,0.05915232002735138,0.014313388615846634,3,mn-goodhuecounty2_civicplus_06092020-1377.txt
0.013329899869859219,0.011928289197385311,0.01123106200248003,0.042534828186035156,0.013014428317546844,0.8656351566314697,0.018003026023507118,0.01207539439201355,0.01224790420383215,5,mo-springfield_civicplus_06092020-3698.txt
0.285164475440979,0.001753941411152482,0.0013686013408005238,0.42601099610328674,0.0015332200564444065,0.005796922370791435,0.002680565230548382,0.0033198315650224686,0.27237144112586975,3,va-rockbridgecounty_civicplus_06102020-643.txt
0.00890416745096445,0.005642846692353487,0.0035634245723485947,0.052862320095300674,0.004183866083621979,0.913586437702179,0.00327111454680562,0.004250643774867058,0.003735173027962446,5,va-fredericksburg_civicplus_06102020-1288.txt
0.2048480063676834,0.0057250321842730045,0.0043238261714577675,0.3559214472770691,0.0071547143161296844,0.37574127316474915,0.008967729285359383,0.031667619943618774,0.0056503345258533955,5,ma-southhadley_civicplus_06152020-3766.txt
0.9635831713676453,0.012847159057855606,0.0007031291606836021,0.00023173214867711067,0.0013537799241021276,0.010016708634793758,0.0001693966332823038,0.00016197876539081335,0.010932917706668377,0,tn-gallatin_civicplus_06092020-381.txt
0.02590736374258995,0.030474793165922165,0.24003703892230988,0.09581340849399567,0.028943045064806938,0.49667105078697205,0.026906607672572136,0.02932887338101864,0.02591780014336109,5,il-aurora_civicplus_06102020-2304.txt
0.006687798537313938,0.012526623904705048,0.006654832977801561,0.27668458223342896,0.0164738018065691,0.5675666332244873,0.0251694954931736,0.06148172914981842,0.02675452083349228,5,ks-franklincounty_civicplus_06102020-1464.txt
0.00369223952293396,0.003897282527759671,0.021877335384488106,0.010136348195374012,0.008433031849563122,0.07112376391887665,0.002878090599551797,0.004653519485145807,0.8733083605766296,8,fl-milton_civicplus_06092020-420.txt
0.031075311824679375,0.02174326218664646,0.031332556158304214,0.05433928593993187,0.026796411722898483,0.761651873588562,0.009551231749355793,0.011151626706123352,0.05235839635133743,5,tx-livingston_civicplus_06092020-97.txt
0.9976481795310974,0.00011821927182609215,0.00011933487257920206,0.00015269381401594728,0.00012274897017050534,0.00012605261872522533,0.00011152873048558831,0.0014724762877449393,0.0001287927443627268,0,pa-westwhiteland_civicplus_06092020-810.txt
0.531070351600647,0.2367398887872696,0.03053382597863674,0.03546261787414551,0.03525223210453987,0.03155788406729698,0.03191576898097992,0.03236197307705879,0.03510546311736107,0,pa-westwhiteland_civicplus_06092020-804.txt
0.012564858421683311,0.012115896679461002,0.01249124575406313,0.8902373313903809,0.012302221730351448,0.015638498589396477,0.01753111556172371,0.014227244071662426,0.012891577556729317,3,ma-ipswich_civicplus_06092020-4736.txt
0.012886906042695045,0.011694194748997688,0.011168111115694046,0.640698254108429,0.013245749287307262,0.2736755609512329,0.012557798065245152,0.012275809422135353,0.011797604151070118,3,va-pagecounty_civicplus_06092020-592.txt
0.00021263473900035024,0.0001107275893446058,0.00011189941869815812,0.0001197070159832947,0.00012237649934832007,0.00011277078010607511,0.0001037632318912074,0.9989892244338989,0.00011691770487232134,7,wi-shorewood_civicplus_06102020-1417.txt
0.007390784565359354,0.00933051761239767,0.00728079117834568,0.867839515209198,0.02277665212750435,0.01974017359316349,0.006969019304960966,0.05104712396860123,0.007625377271324396,3,wi-shorewood_civicplus_06102020-1416.txt
0.08697248995304108,0.011681032367050648,0.0095141576603055,0.6105214357376099,0.012881075032055378,0.01925036683678627,0.1284215897321701,0.1015770211815834,0.01918081007897854,3,vt-shelburne_civicplus_06112020-1588.txt
0.001714204903692007,0.0028609437867999077,0.03153723105788231,0.1958043873310089,0.036282774060964584,0.5444142818450928,0.021978314965963364,0.008297308348119259,0.1571105718612671,5,va-waynesboro_civicplus_06122020-1036.txt
0.016194282099604607,0.014516464434564114,0.01398042868822813,0.5751709938049316,0.0147880082949996,0.019779592752456665,0.3035261034965515,0.016300849616527557,0.025743281468749046,3,ma-manchesterbythesea_civicplus_06102020-2068.txt
0.05325424671173096,0.048969607800245285,0.045368921011686325,0.07377927005290985,0.055292077362537384,0.5900753140449524,0.04450387880206108,0.04383666068315506,0.044920045882463455,5,mi-sterlingheights2_civicplus_06162020-1613.txt
