Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Automated_topic_id,Filename
0.017065027728676796,0.08293283730745316,0.021098416298627853,0.597808837890625,0.24106518924236298,0.021632658317685127,0.01839708350598812,3,nj-eastamwelltownship_civicplus_06102020-737.txt
0.0019142299424856901,0.6544780135154724,0.001768849790096283,0.3118699789047241,0.0020293807610869408,0.025351503863930702,0.0025880890898406506,1,ca-cloverdale_civicplus_06102020-927.txt
0.014797749929130077,0.9012736082077026,0.03355009853839874,0.019173284992575645,0.009312039241194725,0.012841768562793732,0.009051492437720299,1,nj-franklintownshipgloucester_civicplus_06092020-540.txt
0.014627761207520962,0.5035611391067505,0.023659512400627136,0.3569210171699524,0.012989873997867107,0.020470257848501205,0.06777046620845795,1,tx-kemah_civicplus_06102020-443.txt
0.4541224539279938,0.0709151178598404,0.01319931074976921,0.1338380128145218,0.005379385314881802,0.31877458095550537,0.0037711418699473143,0,la-shreveport_civicplus_06092020-967.txt
0.015827294439077377,0.9053483009338379,0.04285428300499916,0.006467125378549099,0.005740271415561438,0.00803453754633665,0.015728186815977097,1,ma-lincoln2_civicplus_06112020-3497.txt
0.008119825273752213,0.40886321663856506,0.0083319041877985,0.02209298312664032,0.5330873727798462,0.010284071788191795,0.009220627136528492,4,oh-athens2_civicplus_06092020-999.txt
0.01888081058859825,0.7310762405395508,0.019617509096860886,0.02059892751276493,0.07445190101861954,0.11948388814926147,0.015890736132860184,1,mo-poplarbluff_civicplus_06112020-1815.txt
0.009729141369462013,0.0018095934065058827,0.986037015914917,0.0004777040740009397,0.00039814002229832113,0.0005672250990755856,0.0009812068892642856,2,ks-derbyreccommission2_civicplus_06092020-151.txt
0.0075007337145507336,0.9355463981628418,0.008247054181993008,0.008551127277314663,0.013696953654289246,0.010580996051430702,0.015876729041337967,1,az-lapazcounty_civicplus_06102020-825.txt
0.011635839939117432,0.8999408483505249,0.01664399728178978,0.020706774666905403,0.015434489585459232,0.016530845314264297,0.01910727471113205,1,nh-lebanon_civicplus_06102020-2184.txt
0.011073351837694645,0.929084300994873,0.010101624764502048,0.014668152667582035,0.011399275623261929,0.012009612284600735,0.011663708835840225,1,ma-middleton_civicplus_06122020-1668.txt
0.004895191639661789,0.05245603248476982,0.3637874126434326,0.23291607201099396,0.3065779507160187,0.03486420214176178,0.004503138829022646,2,wa-bothell_civicplus_06092020-607.txt
0.0026465326081961393,0.524409830570221,0.003920975606888533,0.003146458650007844,0.4515843987464905,0.012093156576156616,0.0021986139472573996,1,me-kennebunk2_civicplus_06102020-2403.txt
0.04768867418169975,0.4108649492263794,0.09236619621515274,0.017001911997795105,0.158094123005867,0.26122403144836426,0.012760126031935215,1,ga-avondaleestates_civicplus_06092020-1044.txt
0.0174714308232069,0.004528524819761515,0.0002839312073774636,0.00025336380349472165,0.00017998309340327978,0.9770208597183228,0.00026191386859863997,5,ca-wrcog_civicplus_06102020-422.txt
0.006200490985065699,0.3793061375617981,0.006004405673593283,0.0072399163618683815,0.5874118208885193,0.0066486238501966,0.007188614457845688,4,ny-mamakating_civicplus_06092020-770.txt
0.025809695944190025,0.31956198811531067,0.03126297891139984,0.5014721751213074,0.03157157450914383,0.037413645535707474,0.05290791392326355,3,tx-kemah_civicplus_06102020-442.txt
0.010801794938743114,0.34815946221351624,0.010344470851123333,0.4924006164073944,0.11824269592761993,0.012549133971333504,0.0075018457137048244,3,ia-hardincounty_civicplus_06102020-1725.txt
0.003222670638933778,0.21183887124061584,0.003431096440181136,0.04135463014245033,0.7341027855873108,0.003377462737262249,0.0026725148782134056,4,de-newcastlecounty_civicplus_06112020-1918.txt
0.016260715201497078,0.8841729760169983,0.034745506942272186,0.014480642974376678,0.016652977094054222,0.018055489286780357,0.015631625428795815,1,ct-enfield2_civicplus_06102020-3965.txt
0.009969474747776985,0.8246427178382874,0.015474419109523296,0.11200901865959167,0.011645750142633915,0.01571914553642273,0.010539482347667217,1,ca-southgate_civicplus_06112020-1410.txt
0.001568412990309298,0.24792706966400146,0.0016360202571377158,0.003353390609845519,0.053874511271715164,0.6816694140434265,0.009971183724701405,5,nc-carrboro_civicplus_06102020-3798.txt
0.012240894138813019,0.00643231300637126,0.1692866086959839,0.005193295422941446,0.7969895005226135,0.005443616770207882,0.004413739312440157,4,il-skokie_civicplus_06102020-1005.txt
0.047339022159576416,0.5702708959579468,0.01141966599971056,0.3335230052471161,0.018627701327204704,0.009425542317330837,0.009394179098308086,1,tx-plano2_civicplus_06112020-3349.txt
0.055023424327373505,0.8079050779342651,0.053607940673828125,0.012430144473910332,0.02825361303985119,0.018712302669882774,0.024067522957921028,1,nc-yadkincounty_civicplus_06112020-626.txt
0.06080473214387894,0.7659518122673035,0.018132949247956276,0.08117178827524185,0.010950016789138317,0.030416090041399002,0.03257260099053383,1,ma-northampton_civicplus_06102020-4909.txt
0.028073472902178764,0.6548770070075989,0.18915843963623047,0.06062265858054161,0.02558445930480957,0.026239493861794472,0.015444432385265827,1,sd-pierre_civicplus_06092020-1679.txt
0.008609662763774395,0.6712619066238403,0.013596629723906517,0.008985614404082298,0.27918872237205505,0.009120865724980831,0.009236634708940983,1,ct-clinton_civicplus_06102020-5654.txt
0.039929769933223724,0.3845875561237335,0.05208801105618477,0.08199546486139297,0.176199272274971,0.21921728551387787,0.04598262161016464,1,fl-jupiter2_civicplus_06162020-1000.txt
0.004867196548730135,0.9694818258285522,0.00604421878233552,0.004344957880675793,0.00524959247559309,0.00551144452765584,0.004500774201005697,1,nv-nyecounty_civicplus_06112020-3263.txt
0.008342011831700802,0.5128070116043091,0.013183725997805595,0.41550126671791077,0.011476202867925167,0.02658671885728836,0.012103055603802204,1,ut-highlandcity_civicplus_06092020-550.txt
0.22022609412670135,0.2309507131576538,0.010411781258881092,0.44200101494789124,0.023210199549794197,0.06482615321874619,0.008374081924557686,3,va-colonialheights2_civicplus_06092020-403.txt
0.011443635448813438,0.9305207133293152,0.005687180440872908,0.020976366475224495,0.019367622211575508,0.0067132688127458096,0.0052911764942109585,1,ca-ventura_civicplus_06092020-2190.txt
0.016017857939004898,0.792849600315094,0.02296888269484043,0.08192911744117737,0.01993301883339882,0.04746154323220253,0.018839959055185318,1,md-wicomicocounty_civicplus_06102020-685.txt
0.14297237992286682,0.5957423448562622,0.026035889983177185,0.027715392410755157,0.051694221794605255,0.1345771849155426,0.0212625153362751,1,wi-riverfalls2_civicplus_06092020-907.txt
0.008246121928095818,0.7141231894493103,0.00973651185631752,0.026074359193444252,0.2224128544330597,0.010991514660418034,0.008415491320192814,1,ut-summitcounty_civicplus_06092020-2447.txt
0.0022352144587785006,0.35250192880630493,0.6306880116462708,0.0063336133025586605,0.0013176669599488378,0.0030258435290306807,0.0038976813666522503,2,nv-whitepinecounty2_civicplus_06102020-1297.txt
0.0015907727647572756,0.24717478454113007,0.0019607620779424906,0.0023327707313001156,0.7430852651596069,0.0019327233312651515,0.0019229373428970575,4,nc-northwilkesboro_civicplus_06112020-127.txt
0.005961090326309204,0.9410338997840881,0.0057326266542077065,0.007755929138511419,0.007758291903883219,0.008837093599140644,0.022921035066246986,1,ma-middleborough_civicplus_06162020-1290.txt
0.052023015916347504,0.4252123534679413,0.04274510592222214,0.105649434030056,0.04103667661547661,0.27913883328437805,0.05419458821415901,1,ca-anaheim_civicplus_06112020-746.txt
0.02033691294491291,0.7940060496330261,0.025997327640652657,0.10795758664608002,0.01130746491253376,0.028963685035705566,0.01143101416528225,1,ia-pella2_civicplus_06092020-211.txt
0.00917406938970089,0.9244279265403748,0.009964590892195702,0.02146833948791027,0.011598862707614899,0.015056094154715538,0.008310121484100819,1,il-deerfield_civicplus_06152020-671.txt
0.039698924869298935,0.3632267713546753,0.037104036659002304,0.48611512780189514,0.02553398720920086,0.02811398357152939,0.02020714245736599,3,il-belleville2_civicplus_06092020-2244.txt
0.008947034366428852,0.906633198261261,0.009327524341642857,0.011438054963946342,0.044428855180740356,0.010133450850844383,0.009091820567846298,1,ma-ipswich_civicplus_06102020-4741.txt
0.37797603011131287,0.3142876625061035,0.021612506359815598,0.022358087822794914,0.18079698085784912,0.028653252869844437,0.054315511137247086,0,wi-riverfalls_civicplus_06092020-909.txt
0.03230413421988487,0.3769300580024719,0.40550538897514343,0.06535832583904266,0.028570855036377907,0.050047677010297775,0.04128360003232956,2,il-aurora_civicplus_06162020-2301.txt
0.038814809173345566,0.7805211544036865,0.03538788855075836,0.038711320608854294,0.03844413906335831,0.03249679133296013,0.035623904317617416,1,wa-piercecounty2_civicplus_06102020-1293.txt
0.012654094025492668,0.8453155159950256,0.016134845092892647,0.042749471962451935,0.06372241675853729,0.010250474326312542,0.009173219092190266,1,vt-milton_civicplus_06102020-459.txt
0.0035572086926549673,0.4069831371307373,0.003919061738997698,0.005626348778605461,0.5702924728393555,0.00617245864123106,0.0034492595586925745,4,mo-wildwood_civicplus_06112020-1641.txt
0.028303559869527817,0.4656246304512024,0.03373569995164871,0.07341571897268295,0.31422504782676697,0.04247859865427017,0.04221668094396591,1,fl-jupiter2_civicplus_06092020-949.txt
0.025630304589867592,0.02079801633954048,0.0019605206325650215,0.06150190904736519,0.17401078343391418,0.6737766861915588,0.04232174530625343,5,tx-shenandoah_civicplus_06102020-292.txt
0.010133731178939342,0.9268373847007751,0.01172923855483532,0.01084798015654087,0.01749918982386589,0.012413949705660343,0.010538543574512005,1,ma-wilbraham_civicplus_06102020-3119.txt
0.0003718123771250248,0.0003365720622241497,0.00025038543390110135,0.0002445162972435355,0.9982398152351379,0.00028458278393372893,0.000272256089374423,4,sc-beaufort_civicplus_06102020-831.txt
0.00683478731662035,0.4177350699901581,0.019382014870643616,0.00848931260406971,0.36519959568977356,0.17478086054325104,0.007578406948596239,1,nj-edgewater_civicplus_06162020-396.txt
0.005587166640907526,0.7278251051902771,0.015650250017642975,0.009829182177782059,0.23004940152168274,0.006704678293317556,0.004354220815002918,1,ut-summitcounty2_civicplus_06092020-2457.txt
0.08900285512208939,0.4362977147102356,0.09591774642467499,0.09716040641069412,0.095187246799469,0.09164047986268997,0.09479355812072754,1,tx-galveston2_civicplus_06112020-3435.txt
0.012080215848982334,0.39530834555625916,0.523062527179718,0.02832639403641224,0.014421377331018448,0.012963826768100262,0.013837257400155067,2,in-valparaisoutilities_civicplus_06092020-155.txt
0.007708894554525614,0.7596983313560486,0.009995522908866405,0.011049707420170307,0.19371403753757477,0.009310112334787846,0.00852341577410698,1,mi-waterford_civicplus_06162020-774.txt
0.008437076583504677,0.4093919098377228,0.009693448431789875,0.016447601839900017,0.5396251082420349,0.008867495693266392,0.007537354715168476,4,ut-kaysville_civicplus_06112020-515.txt
0.03658444806933403,0.6480599641799927,0.03700321540236473,0.23974019289016724,0.011061408556997776,0.01721135899424553,0.010339412838220596,1,ky-crestviewhills_civicplus_06112020-346.txt
0.016080131754279137,0.7911537885665894,0.09761058539152145,0.016647614538669586,0.018676498904824257,0.04377475753426552,0.016056658700108528,1,ma-lincoln2_civicplus_06102020-3493.txt
0.9970939755439758,0.0005099897389300168,0.000693856505677104,0.00044095763587392867,0.0004463106160983443,0.0004391960974317044,0.0003757166559807956,0,tx-fairoaksranch2_civicplus_06122020-236.txt
0.018342452123761177,0.823776125907898,0.058837685734033585,0.022051269188523293,0.02543843723833561,0.029359381645917892,0.0221946332603693,1,ca-delmar_civicplus_06162020-2449.txt
0.3782862424850464,0.14502154290676117,0.07449900358915329,0.3701130449771881,0.0014372088480740786,0.029986198991537094,0.0006567127420566976,0,mi-portage_civicplus_06092020-640.txt
0.01773061230778694,0.3176908791065216,0.018936162814497948,0.031947337090969086,0.01953904703259468,0.577042281627655,0.017113666981458664,5,ca-montereypark_civicplus_06102020-2145.txt
0.1496550738811493,0.14877291023731232,0.12595489621162415,0.1268651783466339,0.20708903670310974,0.12539781630039215,0.11626512557268143,4,ca-clearlake_civicplus_06092020-473.txt
0.0005636673886328936,0.005656983237713575,0.0006733934278599918,0.0011068364838138223,0.9897233247756958,0.0014298753812909126,0.0008459238451905549,4,ms-starkville_civicplus_06092020-576.txt
0.0034484947100281715,0.9409236311912537,0.00352198607288301,0.008181186392903328,0.034059904515743256,0.005088712554425001,0.004776087123900652,1,ca-losgatos2_civicplus_06102020-1692.txt
0.009991283528506756,0.3652564585208893,0.1875062882900238,0.02922838181257248,0.062316425144672394,0.33422645926475525,0.011474721133708954,1,oh-tippcity_civicplus_06102020-310.txt
0.4757348597049713,0.4703356623649597,0.0018042863812297583,0.04581667110323906,0.0015747821889817715,0.0023254542611539364,0.002408297499641776,0,tx-lamarque_civicplus_06112020-1225.txt
0.15385890007019043,0.7771907448768616,0.028731083497405052,0.008306539617478848,0.0040289307944476604,0.01719951257109642,0.010684271343052387,1,mi-muskegoncounty_civicplus_06092020-1245.txt
0.1417800784111023,0.4945206642150879,0.03605181723833084,0.11005672067403793,0.18713614344596863,0.021376965567469597,0.009077606722712517,1,ia-hardincounty_civicplus_06102020-1727.txt
0.036797553300857544,0.7570143342018127,0.03847596049308777,0.03110293671488762,0.0847824364900589,0.024783138185739517,0.027043694630265236,1,oh-prairietownship2_civicplus_06092020-631.txt
0.02051095850765705,0.8407455086708069,0.02429879643023014,0.025203784927725792,0.042666662484407425,0.019961722195148468,0.026612574234604836,1,ct-madison_civicplus_06102020-2784.txt
0.010296029038727283,0.899506151676178,0.00723577244207263,0.010763333179056644,0.03180915117263794,0.03333929181098938,0.007050303742289543,1,wi-elmgrove2_civicplus_06092020-969.txt
0.0015684879617765546,0.24794720113277435,0.0016369260847568512,0.003304452635347843,0.05389313027262688,0.6816980242729187,0.009951792657375336,5,nc-carrboro2_civicplus_06102020-3798.txt
0.008722232654690742,0.754466712474823,0.008790180087089539,0.10996530205011368,0.0077771758660674095,0.09016260504722595,0.0201158057898283,1,tx-leaguecity5_civicplus_06092020-154.txt
0.009261146187782288,0.9189792275428772,0.0179885346442461,0.010455441661179066,0.024358920753002167,0.011208698153495789,0.007748054806143045,1,mn-goodhuecounty2_civicplus_06092020-1377.txt
0.01485381554812193,0.5559580326080322,0.014611204154789448,0.3023996651172638,0.03139101713895798,0.06797443330287933,0.012811832129955292,1,mo-springfield_civicplus_06092020-3698.txt
0.002680007601156831,0.6531676054000854,0.00409079110249877,0.0021902367006987333,0.3345620930194855,0.00182370247785002,0.0014855405315756798,1,va-rockbridgecounty_civicplus_06102020-643.txt
0.005520652048289776,0.8612455129623413,0.0043460107408463955,0.06090991571545601,0.0323265939950943,0.0306346844881773,0.005016587674617767,1,va-fredericksburg_civicplus_06102020-1288.txt
0.00752973323687911,0.6343139410018921,0.005479908548295498,0.014874878339469433,0.3259366750717163,0.006047346163541079,0.005817485973238945,1,ma-southhadley_civicplus_06152020-3766.txt
0.00015251696459017694,0.0001413892605341971,0.00013143203977961093,0.00015577561862301081,0.2570701837539673,0.7422177195549011,0.00013104329991620034,5,tn-gallatin_civicplus_06092020-381.txt
0.032302822917699814,0.3769398629665375,0.4054717719554901,0.06543663889169693,0.028570443391799927,0.05000022053718567,0.04127827659249306,2,il-aurora_civicplus_06102020-2304.txt
0.02589341625571251,0.790418267250061,0.02554427459836006,0.034825004637241364,0.009038051590323448,0.10606732964515686,0.008213652297854424,1,ks-franklincounty_civicplus_06102020-1464.txt
0.8680674433708191,0.07022224366664886,0.006261645350605249,0.011049836874008179,0.0036605203058570623,0.011389065533876419,0.029349220916628838,0,fl-milton_civicplus_06092020-420.txt
0.025222497060894966,0.30255162715911865,0.049843862652778625,0.2674632668495178,0.01882552169263363,0.3061954975128174,0.029897700995206833,5,tx-livingston_civicplus_06092020-97.txt
0.00012931636592838913,0.00011783166701206937,0.0001575371716171503,0.0001947075070347637,0.9990271925926208,0.00014099977852310985,0.00023243889154400676,4,pa-westwhiteland_civicplus_06092020-810.txt
0.03383820131421089,0.034189920872449875,0.176572784781456,0.040668684989213943,0.6320993304252625,0.04104364290833473,0.04158741980791092,4,pa-westwhiteland_civicplus_06092020-804.txt
0.013636927120387554,0.9090564846992493,0.01829400844871998,0.0158050786703825,0.014648464508354664,0.013390052132308483,0.015169022604823112,1,ma-ipswich_civicplus_06092020-4736.txt
0.013803363777697086,0.8829059600830078,0.015146950259804726,0.02441480942070484,0.016175664961338043,0.0344427153468132,0.013110486790537834,1,va-pagecounty_civicplus_06092020-592.txt
0.0001563000987516716,0.43644803762435913,0.0001946490228874609,0.0001490114809712395,0.5627902746200562,0.00013300632417667657,0.00012872472871094942,4,wi-shorewood_civicplus_06102020-1417.txt
0.009137102402746677,0.9458933472633362,0.010212224908173084,0.009262415580451488,0.007908215746283531,0.009472713805735111,0.008113950490951538,1,wi-shorewood_civicplus_06102020-1416.txt
0.01818247325718403,0.7149290442466736,0.011303779669106007,0.011048874817788601,0.22338400781154633,0.011995203793048859,0.009156574495136738,1,vt-shelburne_civicplus_06112020-1588.txt
0.21200820803642273,0.39506202936172485,0.01651453599333763,0.026834772899746895,0.0029136245138943195,0.3333982229232788,0.013268614187836647,1,va-waynesboro_civicplus_06122020-1036.txt
0.015356924384832382,0.639816403388977,0.016224104911088943,0.016397377476096153,0.017106208950281143,0.27998170256614685,0.015117303468286991,1,ma-manchesterbythesea_civicplus_06102020-2068.txt
0.0580734983086586,0.241860032081604,0.05854581296443939,0.4466722011566162,0.05800168588757515,0.08602505177259445,0.0508216917514801,3,mi-sterlingheights2_civicplus_06162020-1613.txt
0.005330461077392101,0.5873311758041382,0.006061955820769072,0.1020757406949997,0.2752515375614166,0.016427792608737946,0.007521358318626881,1,ca-patterson_civicplus_06112020-798.txt
0.0276795681566,0.6340654492378235,0.11542576551437378,0.017997251823544502,0.027524128556251526,0.05448200926184654,0.12282587587833405,1,mo-joplin2_civicplus_06102020-2147.txt
0.005891964305192232,0.8249040842056274,0.007184804882854223,0.01728760451078415,0.12233363837003708,0.009883142076432705,0.012514781206846237,1,ca-losaltoshills_civicplus_06162020-1585.txt
0.023423204198479652,0.4697020351886749,0.03626532107591629,0.3063909709453583,0.1246960461139679,0.02143557369709015,0.018086830154061317,1,oh-westlake_civicplus_06152020-827.txt
0.014095735736191273,0.9061464667320251,0.022055629640817642,0.015807345509529114,0.01422913745045662,0.014452842064201832,0.013212887570261955,1,ct-enfield2_civicplus_06102020-3972.txt
0.006786131300032139,0.9529668688774109,0.013675102032721043,0.007240732200443745,0.005439635831862688,0.005661201197654009,0.00823033507913351,1,ks-atchisoncounty3_civicplus_06092020-822.txt
0.00789700448513031,0.5169557929039001,0.18821512162685394,0.013257529586553574,0.25590410828590393,0.009805131703615189,0.007965355180203915,1,mi-canton_civicplus_06112020-519.txt
0.00039187248330563307,0.0002464467252139002,0.9982826709747314,0.0002503851428627968,0.0002466696605551988,0.0002658686426002532,0.00031604053219780326,2,mn-blueearthcounty_civicplus_06092020-201.txt
0.011245773173868656,0.16703318059444427,0.016622424125671387,0.014758099801838398,0.7638981342315674,0.011552107520401478,0.014890313148498535,4,tn-manchester_civicplus_06152020-832.txt
0.0011107508325949311,0.2968674302101135,0.0005638873553834856,0.016665181145071983,0.31106531620025635,0.010634208098053932,0.36309322714805603,6,wi-sawyercounty_civicplus_06102020-1324.txt
0.0086114052683115,0.7309202551841736,0.07478838413953781,0.06866379827260971,0.09892137348651886,0.009473118931055069,0.008621624670922756,1,ma-southhadley_civicplus_06102020-3768.txt
0.01347613800317049,0.6923668384552002,0.024412449449300766,0.12771573662757874,0.10555525124073029,0.02389146387577057,0.012582154013216496,1,pa-upperprovidencetownship_civicplus_06112020-469.txt
0.009807538241147995,0.9358319640159607,0.008468898013234138,0.013338732533156872,0.007655796594917774,0.007910175248980522,0.01698690466582775,1,il-carbondale_civicplus_06102020-1177.txt
0.009671691805124283,0.6399648189544678,0.007244073320180178,0.06378713995218277,0.2393798828125,0.013378174044191837,0.02657417580485344,1,nh-lebanon_civicplus_06152020-2189.txt
0.02554367668926716,0.8352433443069458,0.017567863687872887,0.044739171862602234,0.017449332401156425,0.023098181933164597,0.03635838255286217,1,ma-concord_civicplus_06092020-7740.txt
0.007347607519477606,0.20077353715896606,0.00678956788033247,0.006845149211585522,0.7679241299629211,0.006201857700943947,0.004118137992918491,4,ut-kaysville_civicplus_06112020-514.txt
0.01883442886173725,0.2363022267818451,0.4408673048019409,0.04109516367316246,0.007560835685580969,0.231740340590477,0.023599660024046898,2,oh-swaco_civicplus_06092020-65.txt
0.026275547221302986,0.7646526098251343,0.039516281336545944,0.036934953182935715,0.07263240963220596,0.034775979816913605,0.025212222710251808,1,il-belleville2_civicplus_06092020-2247.txt
0.01834251545369625,0.8237865567207336,0.05882461369037628,0.02205142006278038,0.025439759716391563,0.029360340908169746,0.022194845601916313,1,ca-delmar_civicplus_06112020-2448.txt
0.0057059526443481445,0.8730005025863647,0.007692326791584492,0.01075119711458683,0.08373558521270752,0.012758185155689716,0.006356268655508757,1,nj-plainsboro_civicplus_06152020-514.txt
0.028929973021149635,0.8498395085334778,0.02214837446808815,0.030334150418639183,0.023519715294241905,0.022201277315616608,0.02302699349820614,1,ks-jeffersoncounty2_civicplus_06152020-489.txt
0.00845632329583168,0.9378421902656555,0.010631249286234379,0.011561047285795212,0.011192979291081429,0.01034601777791977,0.00997013971209526,1,ma-middleton_civicplus_06102020-1659.txt
0.024035729467868805,0.8190946578979492,0.0195574089884758,0.03874287009239197,0.059003960341215134,0.02010432630777359,0.019461041316390038,1,ga-dadecounty_civicplus_06112020-298.txt
0.010737854987382889,0.6733080148696899,0.011255614459514618,0.026137975975871086,0.2536669373512268,0.014070423319935799,0.010823235847055912,1,ut-summitcounty2_civicplus_06092020-2446.txt
0.0002885971334762871,0.00035121155087836087,0.0017141230637207627,0.00021807027223985642,0.5094019174575806,0.0002675986324902624,0.4877585470676422,4,pa-westwhiteland_civicplus_06102020-811.txt
0.025201240554451942,0.8362360000610352,0.03538871556520462,0.026109090074896812,0.02788500301539898,0.030837465077638626,0.018342478200793266,1,oh-miamitownship_civicplus_06092020-805.txt
0.00013957383634988219,0.00012800229887943715,0.00010134623880730942,0.0001740932057145983,0.0018567946972325444,0.9974581599235535,0.0001420222979504615,5,tx-farmersbranch_civicplus_06092020-1269.txt
