Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Automated_topic_id,Filename
0.6469628214836121,0.27681270241737366,0.0007232741336338222,0.0007875232840888202,0.0008289300603792071,0.057797871530056,0.0015602215426042676,0.0145266717299819,0,tx-westuniversityplace_civicplus_06112020-788.txt
0.03844299912452698,0.1454065442085266,0.021951038390398026,0.7520566582679749,0.007297470699995756,0.0045911106280982494,0.02384115941822529,0.006413067691028118,3,md-universitypark_civicplus_06112020-470.txt
0.2545926868915558,0.14332708716392517,0.06800546497106552,0.39341989159584045,0.02151634730398655,0.04559055715799332,0.061301443725824356,0.012246515601873398,3,nc-sanford_civicplus_06092020-499.txt
0.0620577409863472,0.3927850127220154,0.027799595147371292,0.06647557765245438,0.024185866117477417,0.3654687702655792,0.04179823026061058,0.019429180771112442,1,nj-eastamwelltownship_civicplus_06102020-737.txt
0.7941671013832092,0.004630924668163061,0.005342388991266489,0.18763026595115662,0.0028097215108573437,0.001610204461030662,0.0019093421287834644,0.0019000716274604201,0,ca-cloverdale_civicplus_06102020-927.txt
0.8685951828956604,0.010437573306262493,0.05412719026207924,0.01543689239770174,0.007490435149520636,0.007726570125669241,0.02827131189405918,0.007914893329143524,0,nj-franklintownshipgloucester_civicplus_06092020-540.txt
0.20407700538635254,0.06613028794527054,0.10439294576644897,0.49320173263549805,0.008270015940070152,0.07839399576187134,0.0167442187666893,0.028789782896637917,3,tx-kemah_civicplus_06102020-443.txt
0.3282540738582611,0.3966386914253235,0.0023170243948698044,0.001151364529505372,0.006452484522014856,0.0008903622510842979,0.004161438904702663,0.2601345479488373,1,la-shreveport_civicplus_06092020-967.txt
0.010008066892623901,0.005323406308889389,0.0055035739205777645,0.9278916120529175,0.005019733682274818,0.015431891195476055,0.005399323534220457,0.02542240172624588,3,ma-lincoln2_civicplus_06112020-3497.txt
0.014595105312764645,0.6782371401786804,0.011035027913749218,0.2603709101676941,0.008249667473137379,0.010268359445035458,0.007937062531709671,0.009306755848228931,1,oh-athens2_civicplus_06092020-999.txt
0.1572916954755783,0.06757473200559616,0.27908462285995483,0.3499489724636078,0.024237118661403656,0.013639545999467373,0.019290516152977943,0.08893276751041412,3,mo-poplarbluff_civicplus_06112020-1815.txt
0.924609363079071,0.0005673016421496868,0.001082251314073801,0.03471287712454796,0.004969496745616198,0.015005362220108509,0.011844794265925884,0.007208550348877907,0,ks-derbyreccommission2_civicplus_06092020-151.txt
0.8179081678390503,0.06476867944002151,0.011232306249439716,0.07608340680599213,0.00654462119564414,0.010672750882804394,0.006617189384996891,0.006172909867018461,0,az-lapazcounty_civicplus_06102020-825.txt
0.07531219720840454,0.023412248119711876,0.016602927818894386,0.802718460559845,0.021016011014580727,0.029475020244717598,0.010805864818394184,0.020657286047935486,3,nh-lebanon_civicplus_06102020-2184.txt
0.10728318989276886,0.017842940986156464,0.014693108387291431,0.8033539652824402,0.01679408550262451,0.01114694494754076,0.011008985340595245,0.017876803874969482,3,ma-middleton_civicplus_06122020-1668.txt
0.4235631823539734,0.4045472741127014,0.005491227377206087,0.10206980258226395,0.022902538999915123,0.0010678850812837481,0.007913622073829174,0.03244445472955704,0,wa-bothell_civicplus_06092020-607.txt
0.0044628893956542015,0.4033327102661133,0.004144452977925539,0.576920747756958,0.003868299536406994,0.0018881001742556691,0.002861697692424059,0.002521100454032421,3,me-kennebunk2_civicplus_06102020-2403.txt
0.06470243632793427,0.24371013045310974,0.027871111407876015,0.36153510212898254,0.037633806467056274,0.013092230074107647,0.013241170905530453,0.23821401596069336,3,ga-avondaleestates_civicplus_06092020-1044.txt
0.012638889253139496,0.00017412484157830477,0.00024082099844235927,0.09577009826898575,0.00019291836360935122,0.005604292266070843,0.8833756446838379,0.0020031898748129606,6,ca-wrcog_civicplus_06102020-422.txt
0.008842365816235542,0.6813961863517761,0.007375035900622606,0.27617147564888,0.0066032204777002335,0.005124608986079693,0.007656875532120466,0.006830199155956507,1,ny-mamakating_civicplus_06092020-770.txt
0.19621288776397705,0.07843689620494843,0.03102746419608593,0.5311567783355713,0.031662628054618835,0.03765539452433586,0.03063926473259926,0.06320871412754059,3,tx-kemah_civicplus_06102020-442.txt
0.03761085122823715,0.09079404920339584,0.47705015540122986,0.25771892070770264,0.029328078031539917,0.00652115186676383,0.09181816875934601,0.009158611297607422,2,ia-hardincounty_civicplus_06102020-1725.txt
0.003220418468117714,0.9228304624557495,0.005021608900278807,0.0567590668797493,0.0036596052814275026,0.0024335035122931004,0.0032545009162276983,0.002820810303092003,1,de-newcastlecounty_civicplus_06112020-1918.txt
0.019089536741375923,0.014534671790897846,0.018577201291918755,0.8861867189407349,0.016405664384365082,0.015040568076074123,0.016522705554962158,0.013642914593219757,3,ct-enfield2_civicplus_06102020-3965.txt
0.24467137455940247,0.011861988343298435,0.04247019439935684,0.6574327945709229,0.009820672683417797,0.010449035093188286,0.012028468772768974,0.011265433393418789,3,ca-southgate_civicplus_06112020-1410.txt
0.22200094163417816,0.018929816782474518,0.0014752362621948123,0.44199880957603455,0.005178696941584349,0.02072378434240818,0.24625223875045776,0.04344046860933304,3,nc-carrboro_civicplus_06102020-3798.txt
0.0047333501279354095,0.9111856818199158,0.006793261040002108,0.0076091839000582695,0.04084198921918869,0.004184200428426266,0.019688304513692856,0.004964022431522608,1,il-skokie_civicplus_06102020-1005.txt
0.6050224900245667,0.044099610298871994,0.009031370282173157,0.24954387545585632,0.007706880569458008,0.00767649756744504,0.006917789578437805,0.0700015127658844,0,tx-plano2_civicplus_06112020-3349.txt
0.41590264439582825,0.024270623922348022,0.24086883664131165,0.15121793746948242,0.07725215703248978,0.019435493275523186,0.05722632259130478,0.01382600236684084,0,nc-yadkincounty_civicplus_06112020-626.txt
0.20585954189300537,0.013461578637361526,0.27047285437583923,0.42250916361808777,0.014725548215210438,0.021304670721292496,0.019181784242391586,0.03248484805226326,3,ma-northampton_civicplus_06102020-4909.txt
0.3679320216178894,0.10542063415050507,0.04460582509636879,0.39562368392944336,0.020908256992697716,0.014561363495886326,0.036360859870910645,0.014587336219847202,3,sd-pierre_civicplus_06092020-1679.txt
0.009103142656385899,0.24847212433815002,0.009863329119980335,0.6954827904701233,0.010964753106236458,0.008114323019981384,0.01022336259484291,0.0077761015854775906,3,ct-clinton_civicplus_06102020-5654.txt
0.15119703114032745,0.05536492168903351,0.046807680279016495,0.53196120262146,0.07694726437330246,0.040479838848114014,0.03607647120952606,0.061165597289800644,3,fl-jupiter2_civicplus_06162020-1000.txt
0.5695089101791382,0.007586641702800989,0.00550606707111001,0.23790185153484344,0.1680515706539154,0.005017526913434267,0.0029192273505032063,0.003508256282657385,0,nv-nyecounty_civicplus_06112020-3263.txt
0.44513019919395447,0.013144437223672867,0.19652213156223297,0.2974352240562439,0.015205759555101395,0.007170277647674084,0.008025648072361946,0.0173663180321455,0,ut-highlandcity_civicplus_06092020-550.txt
0.6692628264427185,0.1363762766122818,0.08884304016828537,0.01152996625751257,0.008504935540258884,0.0034469582606106997,0.007829819805920124,0.07420617341995239,0,va-colonialheights2_civicplus_06092020-403.txt
0.0702286958694458,0.053332868963479996,0.012640856206417084,0.8199819922447205,0.010228047147393227,0.004689674824476242,0.022204145789146423,0.006693713366985321,3,ca-ventura_civicplus_06092020-2190.txt
0.4235718250274658,0.032353002578020096,0.16286969184875488,0.30585727095603943,0.02512562833726406,0.01860164850950241,0.01610363833606243,0.015517343766987324,0,md-wicomicocounty_civicplus_06102020-685.txt
0.052311308681964874,0.09538572281599045,0.19518232345581055,0.5175322890281677,0.020689096301794052,0.021469194442033768,0.05134753882884979,0.0460825189948082,3,wi-riverfalls2_civicplus_06092020-907.txt
0.022603405639529228,0.7540367841720581,0.011485874652862549,0.17712435126304626,0.00928094144910574,0.008517771027982235,0.008512348867952824,0.008438539691269398,1,ut-summitcounty_civicplus_06092020-2447.txt
0.539884626865387,0.0026870323345065117,0.004276043735444546,0.4101233184337616,0.03771580755710602,0.0020238328725099564,0.0016429797979071736,0.001646404038183391,0,nv-whitepinecounty2_civicplus_06102020-1297.txt
0.0027396497316658497,0.8496229648590088,0.10139328241348267,0.03609395772218704,0.0041545117273926735,0.002572678728029132,0.0017231962410733104,0.0016998217906802893,1,nc-northwilkesboro_civicplus_06112020-127.txt
0.016965016722679138,0.00979928020387888,0.007387926336377859,0.9101257920265198,0.007655777502804995,0.02745378389954567,0.009401370771229267,0.011211038567125797,3,ma-middleborough_civicplus_06162020-1290.txt
0.2724786400794983,0.06135139986872673,0.15811456739902496,0.2917143702507019,0.05559389293193817,0.064865343272686,0.052819039672613144,0.04306276515126228,3,ca-anaheim_civicplus_06112020-746.txt
0.029712598770856857,0.010355431586503983,0.012638249434530735,0.8849482536315918,0.011343313381075859,0.010367585346102715,0.016032768413424492,0.024601735174655914,3,ia-pella2_civicplus_06092020-211.txt
0.21047087013721466,0.034752123057842255,0.020157257094979286,0.6975041031837463,0.009944736026227474,0.007853938266634941,0.009487323462963104,0.009829672984778881,3,il-deerfield_civicplus_06152020-671.txt
0.4450567960739136,0.10319172590970993,0.11946140229701996,0.18039551377296448,0.07485747337341309,0.036224428564310074,0.019739344716072083,0.02107333019375801,0,il-belleville2_civicplus_06092020-2244.txt
0.01111786812543869,0.041058436036109924,0.012527711689472198,0.8886982202529907,0.022702744230628014,0.009038466028869152,0.0072195869870483875,0.007636991795152426,3,ma-ipswich_civicplus_06102020-4741.txt
0.01980527490377426,0.6205067038536072,0.017740216106176376,0.1821616291999817,0.015771742910146713,0.034375522285699844,0.02564369887113571,0.08399519324302673,1,wi-riverfalls_civicplus_06092020-909.txt
0.6273971199989319,0.03214600682258606,0.032037679105997086,0.19392460584640503,0.025948142632842064,0.03152677044272423,0.026325983926653862,0.03069368563592434,0,il-aurora_civicplus_06162020-2301.txt
0.05494438111782074,0.0520918108522892,0.0420524999499321,0.7135658860206604,0.030583757907152176,0.033939532935619354,0.044920843094587326,0.027901282534003258,3,wa-piercecounty2_civicplus_06102020-1293.txt
0.1190892904996872,0.010662299580872059,0.054340578615665436,0.7728499174118042,0.010331434197723866,0.007890469394624233,0.01524046715348959,0.00959556084126234,3,vt-milton_civicplus_06102020-459.txt
0.007710834965109825,0.901619553565979,0.0061252424493432045,0.07012106478214264,0.003549474524334073,0.003397886175662279,0.0037398815620690584,0.0037360619753599167,1,mo-wildwood_civicplus_06112020-1641.txt
0.0795823335647583,0.18385957181453705,0.041874807327985764,0.5623355507850647,0.03413259983062744,0.040292687714099884,0.027271421626210213,0.030651027336716652,3,fl-jupiter2_civicplus_06092020-949.txt
0.2011878341436386,0.27791979908943176,0.2691175639629364,0.0015036843251436949,0.0018663457594811916,0.035392459481954575,0.13371913135051727,0.07929321378469467,1,tx-shenandoah_civicplus_06102020-292.txt
0.012035589665174484,0.01433937530964613,0.010562211275100708,0.9229841232299805,0.011409825645387173,0.008832793682813644,0.00997935887426138,0.009856709279119968,3,ma-wilbraham_civicplus_06102020-3119.txt
0.0002131129876943305,0.998124361038208,0.0002766706747934222,0.00024484063033014536,0.0003400084387976676,0.00021950635709799826,0.0003027283528354019,0.0002788125129882246,1,sc-beaufort_civicplus_06102020-831.txt
0.054655320942401886,0.6776534914970398,0.005240540485829115,0.24097305536270142,0.004232020117342472,0.004751996137201786,0.0067918566055595875,0.005701777525246143,1,nj-edgewater_civicplus_06162020-396.txt
0.03539527207612991,0.6498656272888184,0.007101190276443958,0.28859904408454895,0.005143779795616865,0.004079907666891813,0.004862078465521336,0.004953157622367144,1,ut-summitcounty2_civicplus_06092020-2457.txt
0.24404267966747284,0.09069295227527618,0.08975064754486084,0.21885856986045837,0.09880892932415009,0.09185197949409485,0.08384610712528229,0.08214814960956573,0,tx-galveston2_civicplus_06112020-3435.txt
0.05132094770669937,0.011598419398069382,0.3771188259124756,0.23329801857471466,0.030509797856211662,0.04301413148641586,0.2434474676847458,0.009692350402474403,2,in-valparaisoutilities_civicplus_06092020-155.txt
0.05272644758224487,0.31856390833854675,0.010237831622362137,0.5735361576080322,0.009588899090886116,0.008597948588430882,0.017450768500566483,0.009298019111156464,3,mi-waterford_civicplus_06162020-774.txt
0.01854892261326313,0.33091598749160767,0.02893480286002159,0.27276939153671265,0.00919405184686184,0.007135065738111734,0.32536712288856506,0.007134655490517616,1,ut-kaysville_civicplus_06112020-515.txt
0.494588166475296,0.018878409639000893,0.01859537698328495,0.3947559893131256,0.015542141161859035,0.00925587210804224,0.036550670862197876,0.011833375319838524,0,ky-crestviewhills_civicplus_06112020-346.txt
0.018597370013594627,0.013402865268290043,0.01504519023001194,0.881587564945221,0.026884881779551506,0.012478429824113846,0.016795175150036812,0.015208480879664421,3,ma-lincoln2_civicplus_06102020-3493.txt
0.00044069954310543835,0.00031531459535472095,0.0004437717143446207,0.0004127544816583395,0.017885491251945496,0.00038552380283363163,0.9796603918075562,0.0004559931403491646,6,tx-fairoaksranch2_civicplus_06122020-236.txt
0.03499167785048485,0.020910203456878662,0.02845102921128273,0.8286510705947876,0.024147041141986847,0.02038627862930298,0.019929276779294014,0.022533388808369637,3,ca-delmar_civicplus_06162020-2449.txt
0.37935101985931396,0.0007871001143939793,0.6063296794891357,0.0029466066043823957,0.0021173253189772367,0.0008242767653428018,0.0032873335294425488,0.004356703255325556,2,mi-portage_civicplus_06092020-640.txt
0.2088136523962021,0.023294227197766304,0.02944316528737545,0.668455183506012,0.01348207052797079,0.016053764149546623,0.015095056965947151,0.02536291629076004,3,ca-montereypark_civicplus_06102020-2145.txt
0.10465400665998459,0.15317098796367645,0.11248788982629776,0.14769940078258514,0.14185865223407745,0.10408597439527512,0.10804160684347153,0.12800146639347076,1,ca-clearlake_civicplus_06092020-473.txt
0.000614843622315675,0.9957703948020935,0.0006419890560209751,0.0005693140556104481,0.0005737590836361051,0.0006891923840157688,0.0005537865217775106,0.0005867156432941556,1,ms-starkville_civicplus_06092020-576.txt
0.09747627377510071,0.08741852641105652,0.209123894572258,0.5880420207977295,0.0055808378383517265,0.004351011011749506,0.0034928349778056145,0.004514608532190323,3,ca-losgatos2_civicplus_06102020-1692.txt
0.19032296538352966,0.3665983974933624,0.028795573860406876,0.35556697845458984,0.008831232786178589,0.015782058238983154,0.0265114214271307,0.007591365370899439,1,oh-tippcity_civicplus_06102020-310.txt
0.3136834502220154,0.11989867687225342,0.003829174442216754,0.16134105622768402,0.0046683428809046745,0.07423482835292816,0.239108607172966,0.08323584496974945,0,tx-lamarque_civicplus_06112020-1225.txt
0.6986672878265381,0.0038564340211451054,0.044894177466630936,0.22691892087459564,0.004577765241265297,0.0034614806063473225,0.006952605675905943,0.010671309195458889,0,mi-muskegoncounty_civicplus_06092020-1245.txt
0.31928250193595886,0.127638041973114,0.15896432101726532,0.25971320271492004,0.010339331813156605,0.005594063550233841,0.10944195091724396,0.009026532992720604,0,ia-hardincounty_civicplus_06102020-1727.txt
0.04474746808409691,0.2003132849931717,0.05770501494407654,0.5201592445373535,0.034792061895132065,0.03232469782233238,0.0886649638414383,0.021293289959430695,3,oh-prairietownship2_civicplus_06092020-631.txt
0.07219228148460388,0.06930792331695557,0.02077733725309372,0.7657516598701477,0.017783375456929207,0.019142720848321915,0.017049172893166542,0.0179955642670393,3,ct-madison_civicplus_06102020-2784.txt
0.01792912743985653,0.13115188479423523,0.3332861363887787,0.4819493889808655,0.0065796044655144215,0.00654850248247385,0.009237024001777172,0.013318344950675964,3,wi-elmgrove2_civicplus_06092020-969.txt
0.2218930423259735,0.018591338768601418,0.0014759462792426348,0.4421537518501282,0.005196672864258289,0.02069566585123539,0.24621857702732086,0.04377501457929611,3,nc-carrboro2_civicplus_06102020-3798.txt
0.6240218877792358,0.007328036241233349,0.007931477390229702,0.308931827545166,0.006691456772387028,0.007504911161959171,0.005874231457710266,0.03171611949801445,0,tx-leaguecity5_civicplus_06092020-154.txt
0.5597145557403564,0.01842927373945713,0.0157473087310791,0.3602233827114105,0.02005802094936371,0.006146142724901438,0.008247287012636662,0.011434064246714115,0,mn-goodhuecounty2_civicplus_06092020-1377.txt
0.5656472444534302,0.05939474329352379,0.20426374673843384,0.11899349093437195,0.01204596646130085,0.011819216422736645,0.01294854748994112,0.01488701906055212,0,mo-springfield_civicplus_06092020-3698.txt
0.0056846411898732185,0.8519850969314575,0.00322881736792624,0.12773695588111877,0.00463939318433404,0.001505910069681704,0.002713338239118457,0.0025058449245989323,1,va-rockbridgecounty_civicplus_06102020-643.txt
0.3511520028114319,0.5226168036460876,0.007316295988857746,0.10075505077838898,0.004343742970377207,0.003693963633850217,0.00411759689450264,0.00600455654785037,1,va-fredericksburg_civicplus_06102020-1288.txt
0.01344416942447424,0.7355729937553406,0.017724070698022842,0.1960565447807312,0.0083136186003685,0.007174116559326649,0.006079012993723154,0.015635475516319275,1,ma-southhadley_civicplus_06152020-3766.txt
0.00011597463890211657,0.06900525838136673,0.846168577671051,9.577260061632842e-05,0.08084390312433243,0.0003147652023471892,0.0010721911676228046,0.00238359859213233,2,tn-gallatin_civicplus_06092020-381.txt
0.6274285912513733,0.03214637190103531,0.03203772380948067,0.19389298558235168,0.02594812400639057,0.031526435166597366,0.026325905695557594,0.030693866312503815,0,il-aurora_civicplus_06102020-2304.txt
0.34005501866340637,0.024127362295985222,0.4485204219818115,0.15567955374717712,0.006017290987074375,0.00615912489593029,0.010389670729637146,0.009051535278558731,2,ks-franklincounty_civicplus_06102020-1464.txt
0.1362885981798172,0.003666712436825037,0.007177845574915409,0.007974516600370407,0.6127273440361023,0.023721883073449135,0.2006644457578659,0.007778706029057503,4,fl-milton_civicplus_06092020-420.txt
0.8126994371414185,0.03893487900495529,0.029203852638602257,0.028136683627963066,0.023400219157338142,0.014853044413030148,0.02015930600464344,0.03261259198188782,0,tx-livingston_civicplus_06092020-97.txt
0.00010019105684477836,0.5417484045028687,0.00014100223779678345,0.00016582116950303316,0.0007960625225678086,0.00011616996198426932,0.456814706325531,0.00011763647489715368,1,pa-westwhiteland_civicplus_06092020-810.txt
0.051416002213954926,0.13110031187534332,0.04391463100910187,0.03475667163729668,0.03707034885883331,0.03847171738743782,0.6198023557662964,0.04346795007586479,6,pa-westwhiteland_civicplus_06092020-804.txt
0.015313975512981415,0.014346555806696415,0.013349033892154694,0.9037721157073975,0.012616978958249092,0.013695396482944489,0.01237684115767479,0.014529154635965824,3,ma-ipswich_civicplus_06092020-4736.txt
0.3412889540195465,0.02461700327694416,0.04956935718655586,0.5331289768218994,0.014491051435470581,0.010948452167212963,0.012395549565553665,0.013560608960688114,3,va-pagecounty_civicplus_06092020-592.txt
0.00010931764700217173,0.0667271614074707,0.00013207620941102505,0.9321975708007812,0.0001597709342604503,0.00016206462169066072,0.0003598152834456414,0.0001522447564639151,3,wi-shorewood_civicplus_06102020-1417.txt
0.0276313666254282,0.009575644508004189,0.014190874993801117,0.9123256206512451,0.008122863247990608,0.00727065047249198,0.009721455164253712,0.011161500588059425,3,wi-shorewood_civicplus_06102020-1416.txt
0.012666513212025166,0.24373066425323486,0.013704963959753513,0.6826106905937195,0.011628998443484306,0.009097023867070675,0.012846376746892929,0.01371481828391552,3,vt-shelburne_civicplus_06112020-1588.txt
0.22752676904201508,0.315292626619339,0.055216263979673386,0.22709017992019653,0.025653351098299026,0.019005371257662773,0.06576187163591385,0.06445357948541641,1,va-waynesboro_civicplus_06122020-1036.txt
0.022823793813586235,0.021939221769571304,0.024099217727780342,0.4819631278514862,0.4031101167201996,0.01426037959754467,0.015692701563239098,0.01611141674220562,3,ma-manchesterbythesea_civicplus_06102020-2068.txt
0.474347859621048,0.07721254974603653,0.09047481417655945,0.08309151977300644,0.10724641382694244,0.0473998598754406,0.05712789297103882,0.06309907138347626,0,mi-sterlingheights2_civicplus_06162020-1613.txt
0.20553186535835266,0.5913280248641968,0.007638626266270876,0.17192430794239044,0.005534274037927389,0.005660800728946924,0.005039035342633724,0.007343109231442213,1,ca-patterson_civicplus_06112020-798.txt
0.3126175105571747,0.025193626061081886,0.028697164729237556,0.4968068599700928,0.026060326024889946,0.06302324682474136,0.015502126887440681,0.03209909796714783,3,mo-joplin2_civicplus_06102020-2147.txt
0.17602598667144775,0.41565975546836853,0.008788450621068478,0.3525444567203522,0.02311030589044094,0.011274387128651142,0.005707689560949802,0.006888963747769594,1,ca-losaltoshills_civicplus_06162020-1585.txt
0.17194460332393646,0.5818967819213867,0.02388494275510311,0.1420678198337555,0.02262159436941147,0.016798507422208786,0.022404087707400322,0.01838168129324913,1,oh-westlake_civicplus_06152020-827.txt
0.018563304096460342,0.013159454800188541,0.023981958627700806,0.8950352668762207,0.013673861511051655,0.011267215013504028,0.011936471797525883,0.012382486835122108,3,ct-enfield2_civicplus_06102020-3972.txt
0.7399362325668335,0.007733112201094627,0.03261304274201393,0.196157306432724,0.006022078450769186,0.006952760275453329,0.005197126884013414,0.0053882962092757225,0,ks-atchisoncounty3_civicplus_06092020-822.txt
0.5330111384391785,0.3778717815876007,0.012533996254205704,0.04182298853993416,0.008149655535817146,0.007513575721532106,0.011517398059368134,0.007579413242638111,0,mi-canton_civicplus_06112020-519.txt
0.9908527135848999,0.0004042256041429937,0.0003404516901355237,0.00022888794774189591,0.001130340970121324,0.00020205136388540268,0.006502869538962841,0.00033843371784314513,0,mn-blueearthcounty_civicplus_06092020-201.txt
0.03444704785943031,0.8698757290840149,0.016097264364361763,0.03153540566563606,0.014123385772109032,0.010529383085668087,0.01169844251126051,0.01169332955032587,1,tn-manchester_civicplus_06152020-832.txt
0.7503399848937988,0.13289174437522888,0.008934280835092068,0.04058724641799927,0.033816881477832794,0.00034578097984194756,0.023289257660508156,0.009794831275939941,0,wi-sawyercounty_civicplus_06102020-1324.txt
0.02536172978579998,0.37875598669052124,0.10010357946157455,0.3885532021522522,0.074782595038414,0.006669143680483103,0.015582891181111336,0.01019087340682745,3,ma-southhadley_civicplus_06102020-3768.txt
0.4021263122558594,0.11533059924840927,0.0609128475189209,0.3272319436073303,0.018080610781908035,0.015705207362771034,0.04994623363018036,0.010666251182556152,0,pa-upperprovidencetownship_civicplus_06112020-469.txt
0.07528574764728546,0.0128681231290102,0.014615025371313095,0.8308159112930298,0.013272400945425034,0.026800833642482758,0.01066721510142088,0.015674732625484467,3,il-carbondale_civicplus_06102020-1177.txt
