Topic1,Topic2,Topic3,Automated_topic_id,Filename
0.8687530159950256,0.1289246678352356,0.002322358777746558,0,nc-carrboro_civicplus_06102020-3798.txt
0.005258867517113686,0.2657068967819214,0.7290342450141907,2,il-skokie_civicplus_06102020-1005.txt
0.23841480910778046,0.6566453576087952,0.10493984818458557,1,tx-plano2_civicplus_06112020-3349.txt
0.36326950788497925,0.6160749197006226,0.020655537024140358,1,nc-yadkincounty_civicplus_06112020-626.txt
0.8846247792243958,0.10270316153764725,0.012672076001763344,0,ma-northampton_civicplus_06102020-4909.txt
0.4710822105407715,0.5135111808776855,0.015406562946736813,1,sd-pierre_civicplus_06092020-1679.txt
0.013082151301205158,0.9017713665962219,0.0851464569568634,1,ct-clinton_civicplus_06102020-5654.txt
0.7671831250190735,0.1715204417705536,0.06129639968276024,0,fl-jupiter2_civicplus_06162020-1000.txt
0.17810654640197754,0.8189934492111206,0.0029000663198530674,1,nv-nyecounty_civicplus_06112020-3263.txt
0.8503388166427612,0.1338929831981659,0.015768220648169518,0,ut-highlandcity_civicplus_06092020-550.txt
0.7277333736419678,0.25253453850746155,0.019732104614377022,0,va-colonialheights2_civicplus_06092020-403.txt
0.7003659009933472,0.29056045413017273,0.009073619730770588,0,ca-ventura_civicplus_06092020-2190.txt
0.31782230734825134,0.6622592210769653,0.019918469712138176,1,md-wicomicocounty_civicplus_06102020-685.txt
0.6269344687461853,0.3129701018333435,0.06009537726640701,0,wi-riverfalls2_civicplus_06092020-907.txt
0.020705215632915497,0.9686143398284912,0.010680479928851128,1,ut-summitcounty_civicplus_06092020-2447.txt
0.30001357197761536,0.6988769769668579,0.0011094794608652592,1,nv-whitepinecounty2_civicplus_06102020-1297.txt
0.0030523522291332483,0.9579872488975525,0.03896034508943558,1,nc-northwilkesboro_civicplus_06112020-127.txt
0.9674068689346313,0.02479921467602253,0.007793936878442764,0,ma-middleborough_civicplus_06162020-1290.txt
0.7782379984855652,0.17828890681266785,0.043473128229379654,0,ca-anaheim_civicplus_06112020-746.txt
0.4163549840450287,0.568385124206543,0.015259833075106144,1,ia-pella2_civicplus_06092020-211.txt
0.5180166363716125,0.4729718267917633,0.00901157595217228,0,il-deerfield_civicplus_06152020-671.txt
0.8330453038215637,0.14696259796619415,0.019992094486951828,0,il-belleville2_civicplus_06092020-2244.txt
0.1190318614244461,0.8702189326286316,0.010749178007245064,1,ma-ipswich_civicplus_06102020-4741.txt
0.035881999880075455,0.5978405475616455,0.36627739667892456,1,wi-riverfalls_civicplus_06092020-909.txt
0.9148526191711426,0.05399613827466965,0.03115123137831688,0,il-aurora_civicplus_06162020-2301.txt
0.19789166748523712,0.7548935413360596,0.047214727848768234,1,wa-piercecounty2_civicplus_06102020-1293.txt
0.2022610306739807,0.7859436273574829,0.011795352213084698,1,vt-milton_civicplus_06102020-459.txt
0.008877712301909924,0.9837885499000549,0.007333722896873951,1,mo-wildwood_civicplus_06112020-1641.txt
0.5746674537658691,0.3877132833003998,0.0376192070543766,0,fl-jupiter2_civicplus_06092020-949.txt
0.5295016765594482,0.347197026014328,0.12330126762390137,0,tx-shenandoah_civicplus_06102020-292.txt
0.5035988688468933,0.4830440580844879,0.013357081450521946,0,ma-wilbraham_civicplus_06102020-3119.txt
0.0002810315927490592,0.19792787730693817,0.8017910718917847,2,sc-beaufort_civicplus_06102020-831.txt
0.021353252232074738,0.9712075591087341,0.007439197041094303,1,nj-edgewater_civicplus_06162020-396.txt
0.010047591291368008,0.9836171269416809,0.006335289217531681,1,ut-summitcounty2_civicplus_06092020-2457.txt
0.6454224586486816,0.18531681597232819,0.16926071047782898,0,tx-galveston2_civicplus_06112020-3435.txt
0.6426920890808105,0.3431597948074341,0.014148110523819923,0,in-valparaisoutilities_civicplus_06092020-155.txt
0.11185996979475021,0.8778839111328125,0.010256114415824413,1,mi-waterford_civicplus_06162020-774.txt
0.07134859263896942,0.5651038289070129,0.36354756355285645,1,ut-kaysville_civicplus_06112020-515.txt
0.6274159550666809,0.3616926074028015,0.010891430079936981,0,ky-crestviewhills_civicplus_06112020-346.txt
0.3001285493373871,0.6820154190063477,0.017856046557426453,1,ma-lincoln2_civicplus_06102020-3493.txt
0.009999163448810577,0.9103637337684631,0.07963709533214569,1,tx-fairoaksranch2_civicplus_06122020-236.txt
0.7523400783538818,0.22486625611782074,0.022793632000684738,0,ca-delmar_civicplus_06162020-2449.txt
0.764324426651001,0.23501774668693542,0.0006578021566383541,0,mi-portage_civicplus_06092020-640.txt
0.2240767776966095,0.7547481656074524,0.021175073459744453,1,ca-montereypark_civicplus_06102020-2145.txt
0.1830034703016281,0.21990254521369934,0.5970940589904785,2,ca-clearlake_civicplus_06092020-473.txt
0.001020566443912685,0.9895909428596497,0.009388530626893044,1,ms-starkville_civicplus_06092020-576.txt
0.8152152299880981,0.18060193955898285,0.004182782024145126,0,ca-losgatos2_civicplus_06102020-1692.txt
0.08505569398403168,0.9075562357902527,0.0073880162090063095,1,oh-tippcity_civicplus_06102020-310.txt
0.8345370292663574,0.08428017795085907,0.08118277043104172,0,tx-lamarque_civicplus_06112020-1225.txt
0.26284128427505493,0.7320734858512878,0.005085230804979801,1,mi-muskegoncounty_civicplus_06092020-1245.txt
0.030190913006663322,0.9622358083724976,0.007573251612484455,1,ia-hardincounty_civicplus_06102020-1727.txt
0.10615245252847672,0.8629776239395142,0.030869901180267334,1,oh-prairietownship2_civicplus_06092020-631.txt
0.35482057929039,0.6250462532043457,0.02013312838971615,1,ct-madison_civicplus_06102020-2784.txt
0.5259093046188354,0.46131935715675354,0.012771356850862503,0,wi-elmgrove2_civicplus_06092020-969.txt
0.8685594797134399,0.12912920117378235,0.0023113489151000977,0,nc-carrboro2_civicplus_06102020-3798.txt
0.9800295829772949,0.012458895333111286,0.007511492818593979,0,tx-leaguecity5_civicplus_06092020-154.txt
0.02673257328569889,0.9554927945137024,0.017774634063243866,1,mn-goodhuecounty2_civicplus_06092020-1377.txt
0.8764628171920776,0.10738100111484528,0.01615615002810955,0,mo-springfield_civicplus_06092020-3698.txt
0.0021009398624300957,0.9946998357772827,0.0031992439180612564,1,va-rockbridgecounty_civicplus_06102020-643.txt
0.7909752726554871,0.201949805021286,0.007074946537613869,0,va-fredericksburg_civicplus_06102020-1288.txt
0.024982525035738945,0.9623607397079468,0.012656759470701218,1,ma-southhadley_civicplus_06152020-3766.txt
0.011957047507166862,0.01981983706355095,0.9682231545448303,2,tn-gallatin_civicplus_06092020-381.txt
0.9148534536361694,0.05399530753493309,0.031151235103607178,0,il-aurora_civicplus_06102020-2304.txt
0.3216685950756073,0.666471540927887,0.011859838850796223,1,ks-franklincounty_civicplus_06102020-1464.txt
0.286674439907074,0.7066536545753479,0.00667187012732029,1,fl-milton_civicplus_06092020-420.txt
0.7654371857643127,0.20856772363185883,0.025995073840022087,0,tx-livingston_civicplus_06092020-97.txt
0.00011772699508583173,0.8426080942153931,0.15727417171001434,1,pa-westwhiteland_civicplus_06092020-810.txt
0.043219611048698425,0.8053865432739258,0.1513938158750534,1,pa-westwhiteland_civicplus_06092020-804.txt
0.18475671112537384,0.7955039143562317,0.019739383831620216,1,ma-ipswich_civicplus_06092020-4736.txt
0.10513027757406235,0.8803836703300476,0.014486012049019337,1,va-pagecounty_civicplus_06092020-592.txt
0.00012025471369270235,0.9996887445449829,0.00019098749908152968,1,wi-shorewood_civicplus_06102020-1417.txt
0.3702874183654785,0.6182637214660645,0.011448884382843971,1,wi-shorewood_civicplus_06102020-1416.txt
0.018972907215356827,0.9632349610328674,0.017792075872421265,1,vt-shelburne_civicplus_06112020-1588.txt
0.823677122592926,0.1696634739637375,0.006659398786723614,0,va-waynesboro_civicplus_06122020-1036.txt
0.4259606897830963,0.24964961409568787,0.3243897259235382,0,ma-manchesterbythesea_civicplus_06102020-2068.txt
0.6868526339530945,0.19176039099693298,0.12138702720403671,0,mi-sterlingheights2_civicplus_06162020-1613.txt
0.38146263360977173,0.6106528639793396,0.007884484715759754,1,ca-patterson_civicplus_06112020-798.txt
0.47623223066329956,0.5102600455284119,0.013507727533578873,1,mo-joplin2_civicplus_06102020-2147.txt
0.5162467360496521,0.4754968285560608,0.008256438188254833,0,ca-losaltoshills_civicplus_06162020-1585.txt
0.05100535973906517,0.9242321848869324,0.024762455374002457,1,oh-westlake_civicplus_06152020-827.txt
0.4434135854244232,0.5387229919433594,0.017863435670733452,1,ct-enfield2_civicplus_06102020-3972.txt
0.13596899807453156,0.8583171963691711,0.005713793449103832,1,ks-atchisoncounty3_civicplus_06092020-822.txt
0.029387731105089188,0.961430549621582,0.009181704372167587,1,mi-canton_civicplus_06112020-519.txt
0.02053970657289028,0.9791116714477539,0.00034863120527006686,1,mn-blueearthcounty_civicplus_06092020-201.txt
0.013923107646405697,0.969185471534729,0.01689142920076847,1,tn-manchester_civicplus_06152020-832.txt
0.17901548743247986,0.7992076277732849,0.021776894107460976,1,wi-sawyercounty_civicplus_06102020-1324.txt
0.07432261854410172,0.909803032875061,0.015874337404966354,1,ma-southhadley_civicplus_06102020-3768.txt
0.31289929151535034,0.662208080291748,0.024892650544643402,1,pa-upperprovidencetownship_civicplus_06112020-469.txt
0.6335058808326721,0.35802918672561646,0.008464913815259933,0,il-carbondale_civicplus_06102020-1177.txt
0.27631017565727234,0.7149251103401184,0.008764696307480335,1,nh-lebanon_civicplus_06152020-2189.txt
0.8508085608482361,0.12366493046283722,0.025526490062475204,0,ma-concord_civicplus_06092020-7740.txt
0.009813997894525528,0.4049215018749237,0.5852644443511963,2,ut-kaysville_civicplus_06112020-514.txt
0.8576001524925232,0.13429169356822968,0.00810814555734396,0,oh-swaco_civicplus_06092020-65.txt
0.35799717903137207,0.6087411046028137,0.033261705189943314,1,il-belleville2_civicplus_06092020-2247.txt
0.7523234486579895,0.2248830944299698,0.02279343083500862,0,ca-delmar_civicplus_06112020-2448.txt
0.21130603551864624,0.7816482782363892,0.007045639678835869,1,nj-plainsboro_civicplus_06152020-514.txt
0.49034789204597473,0.4852427840232849,0.024409279227256775,0,ks-jeffersoncounty2_civicplus_06152020-489.txt
0.6797521114349365,0.30897969007492065,0.011268191039562225,0,ma-middleton_civicplus_06102020-1659.txt
0.062286119908094406,0.9165199398994446,0.021193966269493103,1,ga-dadecounty_civicplus_06112020-298.txt
0.03117014281451702,0.9574705362319946,0.011359300464391708,1,ut-summitcounty2_civicplus_06092020-2446.txt
0.009431444108486176,0.17257413268089294,0.8179944157600403,2,pa-westwhiteland_civicplus_06102020-811.txt
0.1708129495382309,0.8066374659538269,0.0225495807826519,1,oh-miamitownship_civicplus_06092020-805.txt
0.3157469630241394,0.6770386099815369,0.007214484270662069,1,tx-farmersbranch_civicplus_06092020-1269.txt
0.7655202746391296,0.21806924045085907,0.016410477459430695,0,wa-piercecounty2_civicplus_06102020-1294.txt
0.1538403183221817,0.8260400295257568,0.020119594410061836,1,mo-stcharlescounty_civicplus_06112020-1205.txt
0.8166788816452026,0.16646890342235565,0.01685224659740925,0,mi-stclairshores2_civicplus_06092020-1171.txt
0.40868479013442993,0.5571311712265015,0.03418401628732681,1,mo-springfield_civicplus_06092020-3702.txt
0.7117290496826172,0.273258239030838,0.015012693591415882,0,va-suffolk_civicplus_06102020-2455.txt
0.2238059937953949,0.7454039454460144,0.03079012967646122,1,ks-parkcity2_civicplus_06092020-186.txt
0.9114029407501221,0.07853292673826218,0.010064159519970417,0,wi-lodi_civicplus_06092020-1297.txt
0.008875194005668163,0.9837919473648071,0.007332878187298775,1,mo-wildwood2_civicplus_06112020-1641.txt
0.3376331031322479,0.6585217714309692,0.003845124039798975,1,ny-livingstoncounty2_civicplus_06102020-663.txt
0.04583391547203064,0.33509233593940735,0.619073748588562,2,ma-manchesterbythesea_civicplus_06112020-2080.txt
0.08083225786685944,0.9098857641220093,0.009281993843615055,1,ma-gardner_civicplus_06092020-2641.txt
0.7540507912635803,0.23413978517055511,0.01180941704660654,0,mn-northstpaul_civicplus_06092020-758.txt
0.4282534122467041,0.5619715452194214,0.009775019250810146,1,ma-concord_civicplus_06092020-7744.txt
0.010810493491590023,0.9806816577911377,0.008507885038852692,1,ma-concord_civicplus_06092020-7750.txt
0.00036155630368739367,0.03730151429772377,0.9623368978500366,2,ks-springhill2_civicplus_06112020-620.txt
0.11995384842157364,0.8772899508476257,0.0027562128379940987,1,nv-nyecounty_civicplus_06112020-3264.txt
0.848637580871582,0.1366633176803589,0.014699115417897701,0,ca-modesto_civicplus_06152020-1062.txt
0.19042041897773743,0.7777261734008789,0.03185347467660904,1,in-tippecanoecounty_civicplus_06122020-1445.txt
0.1785982996225357,0.794066309928894,0.02733536809682846,1,ct-bristol_civicplus_06092020-4259.txt
0.9691627621650696,0.026655936613678932,0.004181312397122383,0,nm-raton_civicplus_06092020-725.txt
0.9895657300949097,0.007157932035624981,0.003276360686868429,0,tx-mineralwells2_civicplus_06102020-361.txt
0.02075137570500374,0.9368789196014404,0.042369723320007324,1,il-skokie_civicplus_06102020-1002.txt
0.3351191282272339,0.6573410034179688,0.007539898622781038,1,fl-panamacity_civicplus_06092020-450.txt
0.8573788404464722,0.1306363344192505,0.011984871700406075,0,in-fishers2_civicplus_06102020-1445.txt
0.9632284641265869,0.03470003232359886,0.0020714590791612864,0,tx-angleton_civicplus_06092020-815.txt
0.5037690997123718,0.4683663249015808,0.02786458469927311,0,md-wicomicocounty_civicplus_06152020-687.txt
0.18224547803401947,0.7174044251441956,0.10035008192062378,1,ut-saratogasprings_civicplus_06112020-770.txt
0.36795860528945923,0.6272614002227783,0.004780050832778215,1,or-lanerapa_civicplus_06112020-138.txt
0.13324645161628723,0.844520628452301,0.022232910618185997,1,la-batonrouge_civicplus_06152020-770.txt
0.5707390904426575,0.40634632110595703,0.022914541885256767,0,ma-middleton_civicplus_06162020-1666.txt
0.1941470056772232,0.7966550588607788,0.009197956882417202,1,mn-littlecanada_civicplus_06102020-322.txt
0.02946886047720909,0.9575672745704651,0.012963862158358097,1,az-pinetoplakeside_civicplus_06112020-756.txt
0.11374714225530624,0.8535518050193787,0.03270105645060539,1,ma-northampton2_civicplus_06122020-4895.txt
0.76065593957901,0.21533825993537903,0.024005873128771782,0,nj-plainsboro_civicplus_06102020-515.txt
0.0059340414591133595,0.9898289442062378,0.004236999433487654,1,ma-falmouth_civicplus_06102020-11902.txt
0.13602744042873383,0.8582589030265808,0.005713681224733591,1,ks-atchisoncounty4_civicplus_06092020-822.txt
0.1226811483502388,0.8635155558586121,0.013803327456116676,1,de-newcastlecounty_civicplus_06162020-1922.txt
0.01517476700246334,0.9725447297096252,0.01228048000484705,1,nm-lascruces_civicplus_06102020-665.txt
0.14728467166423798,0.8310868144035339,0.02162846364080906,1,ok-ardmore_civicplus_06092020-1057.txt
0.13257887959480286,0.8662704825401306,0.0011506318114697933,1,nv-nyecounty_civicplus_06102020-3262.txt
0.7325264811515808,0.25565841794013977,0.011815139092504978,0,ma-ipswich_civicplus_06092020-4732.txt
0.5674650073051453,0.4077933430671692,0.024741649627685547,0,tx-galveston_civicplus_06092020-3434.txt
0.8428637385368347,0.06384848058223724,0.09328774362802505,0,fl-dunnellon_civicplus_06162020-1030.txt
0.0016739924903959036,0.024431390687823296,0.9738946557044983,2,mn-anokacounty2_civicplus_06092020-1637.txt
0.06744296103715897,0.9243714213371277,0.008185598067939281,1,mo-bluesprings2_civicplus_06152020-1405.txt
0.375662237405777,0.5107811093330383,0.1135566309094429,1,nj-rockaway_civicplus_06092020-675.txt
0.8368620872497559,0.16148117184638977,0.0016567287966609001,0,mn-stcloudcmesb_civicplus_06122020-670.txt
0.02461378090083599,0.9603397250175476,0.015046468935906887,1,ma-ipswich_civicplus_06112020-4740.txt
0.0035111738834530115,0.5540826320648193,0.44240614771842957,1,mo-bluesprings2_civicplus_06152020-1411.txt
0.6043203473091125,0.3786604702472687,0.017019182443618774,0,tx-flowermound2_civicplus_06102020-3673.txt
0.04006262496113777,0.9350234270095825,0.024913892149925232,1,ma-agawam_civicplus_06112020-1190.txt
0.005892649292945862,0.986656904220581,0.007450406905263662,1,in-stjosephcounty_civicplus_06162020-969.txt
0.998296856880188,0.0002932800562120974,0.0014098875690251589,0,wa-mountvernon2_civicplus_06102020-1393.txt
0.9243224263191223,0.05663125216960907,0.019046276807785034,0,tx-kemah_civicplus_06102020-444.txt
0.07422836869955063,0.9119186997413635,0.013852911069989204,1,il-rockisland2_civicplus_06102020-572.txt
0.7048314213752747,0.2391747385263443,0.05599382147192955,0,oh-westlake_civicplus_06092020-823.txt
0.6766160130500793,0.3088661730289459,0.014517775736749172,0,ia-grinnell2_civicplus_06092020-480.txt
0.9271830916404724,0.04567711427807808,0.027139779180288315,0,ut-highlandcity_civicplus_06102020-552.txt
0.8878002166748047,0.011134405620396137,0.10106532275676727,0,wi-bayfieldcounty2_civicplus_06112020-2218.txt
0.40605413913726807,0.5781649351119995,0.015780946239829063,1,tx-mineralwells2_civicplus_06102020-360.txt
0.2697238624095917,0.7090237736701965,0.021252378821372986,1,nm-silvercity_civicplus_06102020-210.txt
0.7232993245124817,0.2644752264022827,0.01222540158778429,0,ct-enfield_civicplus_06092020-3966.txt
0.2514302134513855,0.7353218197822571,0.013247965835034847,1,ok-kaycounty_civicplus_06092020-638.txt
0.0004959708894602954,0.9989021420478821,0.0006018781568855047,1,wi-sawyercounty_civicplus_06102020-1321.txt
0.4045690894126892,0.14225953817367554,0.45317143201828003,2,nj-holmdeltownship_civicplus_06092020-617.txt
0.18091276288032532,0.809363842010498,0.009723409079015255,1,or-klamathcounty_civicplus_06092020-869.txt
0.5014340877532959,0.48189085721969604,0.0166750717908144,0,oh-mayfieldheights_civicplus_06102020-699.txt
0.29412907361984253,0.6889951825141907,0.016875755041837692,1,ma-concord_civicplus_06092020-7745.txt
0.8033006191253662,0.19480974972248077,0.0018895932007580996,0,ca-woodland_civicplus_06102020-175.txt
0.7464724183082581,0.15402860939502716,0.09949898719787598,0,wi-lodi_civicplus_06092020-1296.txt
0.15757760405540466,0.8288846611976624,0.013537687249481678,1,ia-oskaloosa_civicplus_06102020-1194.txt
0.7641911506652832,0.20704792439937592,0.02876092866063118,0,wi-walworthcounty_civicplus_06092020-1037.txt
0.6530592441558838,0.32806140184402466,0.01887935772538185,0,ma-oakbluffs_civicplus_06112020-2668.txt
0.926079273223877,0.06161852926015854,0.012302185408771038,0,mo-colecounty_civicplus_06092020-1525.txt
0.663949191570282,0.2974655032157898,0.038585297763347626,0,wy-greenriver_civicplus_06092020-280.txt
0.779196560382843,0.2049913853406906,0.01581207662820816,0,ma-everett_civicplus_06092020-1584.txt
0.007111536338925362,0.9812244176864624,0.011664014309644699,1,oh-sharonville_civicplus_06102020-359.txt
0.6494522094726562,0.2385006994009018,0.11204709857702255,0,nj-pomptonlakes_civicplus_06102020-790.txt
0.6916531920433044,0.3026016354560852,0.005745187401771545,0,ma-weston_civicplus_06092020-5460.txt
0.8350489139556885,0.14795927703380585,0.016991814598441124,0,mi-stclairshores2_civicplus_06092020-1170.txt
0.20061907172203064,0.7808887362480164,0.01849222742021084,1,ny-cohoes_civicplus_06092020-355.txt
0.06414312869310379,0.9287216067314148,0.007135259918868542,1,ma-northampton_civicplus_06112020-4897.txt
0.00014867457502987236,0.00012435100506991148,0.9997269511222839,2,tx-plano2_civicplus_06102020-3348.txt
0.7800097465515137,0.20847880840301514,0.011511451564729214,0,ma-middleton_civicplus_06102020-1660.txt
0.24589021503925323,0.5453624129295349,0.20874734222888947,1,wi-monona_civicplus_06092020-1718.txt
0.02070796489715576,0.9686115384101868,0.010680479928851128,1,ut-summitcounty2_civicplus_06092020-2447.txt
0.8876301646232605,0.011466862633824348,0.10090292245149612,0,wi-bayfieldcounty_civicplus_06112020-2218.txt
0.5573241114616394,0.4185289442539215,0.024146879091858864,0,ca-losgatos2_civicplus_06112020-1693.txt
0.8166700005531311,0.1664777398109436,0.01685222052037716,0,mi-stclairshores_civicplus_06092020-1171.txt
0.78220534324646,0.15772919356822968,0.060065411031246185,0,ia-storycounty_civicplus_06112020-1806.txt
0.4998694956302643,0.4429920017719269,0.05713849514722824,0,wy-tetoncountylibrary_civicplus_06092020-49.txt
0.5615007281303406,0.39714592695236206,0.041353337466716766,0,tx-universalcity3_civicplus_06112020-381.txt
0.3700258135795593,0.6057766079902649,0.024197587743401527,1,il-fairviewheights_civicplus_06102020-1231.txt
0.07209791243076324,0.8932399153709412,0.03466213867068291,1,oh-miamitownship_civicplus_06092020-806.txt
0.02507375180721283,0.9567545056343079,0.01817179284989834,1,ia-solon_civicplus_06092020-318.txt
0.9268125295639038,0.0711805447936058,0.0020069500897079706,0,fl-hialeah_civicplus_06092020-641.txt
0.8648314476013184,0.12386530637741089,0.011303243227303028,0,tx-longview2_civicplus_06102020-1217.txt
0.008557735942304134,0.9681344032287598,0.02330786921083927,1,nj-livingstontownship_civicplus_06162020-527.txt
0.8181060552597046,0.17119881510734558,0.01069516409188509,0,tx-cleveland_civicplus_06112020-760.txt
0.01004838664084673,0.9836163520812988,0.00633528595790267,1,ut-summitcounty_civicplus_06092020-2457.txt
0.08697487413883209,0.8869967460632324,0.02602836862206459,1,ma-lincoln2_civicplus_06102020-3495.txt
0.10556545853614807,0.8721348643302917,0.022299692034721375,1,mo-stcharlescounty_civicplus_06162020-1206.txt
0.011692391708493233,0.978591799736023,0.009715788066387177,1,mi-royaloak_civicplus_06112020-1758.txt
0.19615180790424347,0.7960926294326782,0.0077555421739816666,1,nh-lebanon_civicplus_06112020-2186.txt
0.220143124461174,0.7626478672027588,0.017208974808454514,1,ct-enfield_civicplus_06092020-3970.txt
0.47103387117385864,0.5211248993873596,0.007841194979846478,1,wi-brookfield3_civicplus_06102020-640.txt
0.6030058860778809,0.3938637673854828,0.0031303130090236664,0,ca-saratoga_civicplus_06092020-648.txt
0.8207733631134033,0.15001340210437775,0.029213285073637962,0,ma-wilbraham_civicplus_06112020-3118.txt
0.02215217426419258,0.9647486209869385,0.013099225237965584,1,il-skokie_civicplus_06102020-1001.txt
0.8295753598213196,0.13824985921382904,0.03217479586601257,0,in-fishers_civicplus_06092020-1443.txt
0.30041396617889404,0.6870394349098206,0.012546627782285213,1,wi-mountpleasant_civicplus_06112020-336.txt
